fecha,tasa_paro_total,ratio_asalariados,share_empleo_publico,tasa_autoempleo,share_labores_hogar,share_estudiantes,brecha_genero_empleo,dummy_2020Q2
1992-01-01,16.005741870609487,0.08703281664203644,0.15523485596142805,-0.04121252361338179,-0.822152778679829,1.5824846914008823,-1.4486355689991868,0
1992-04-01,16.276440578037754,-1.2319108331995068,0.012951637579298847,0.6789034765855604,-1.0336403064445818,0.25444596275524844,-2.01861921116188,0
1992-07-01,16.779736121514965,0.22604831424636984,-0.01228779394280366,-0.30153865392457746,-0.4326480250025071,0.481574548177818,-2.150014805432207,0
1992-10-01,18.407604614482707,0.18992163432733378,0.2572455043655921,-0.15505051513001433,0.5654707909981695,-2.0599219543041762,-2.2871098212850285,0
1993-01-01,19.935594328686605,-0.13799465693229251,-0.02959210163711745,0.14833130260080551,-0.8997197379549675,1.8636590999063039,-2.615322158376596,0
1993-04-01,20.376650918047368,-0.09883066595072876,0.09415665675802387,0.2887772362033907,-0.4394502426043516,0.645781312149392,-2.5836038379459723,0
1993-07-01,21.02332341965288,-0.014544955005987958,0.20128163184161707,0.16285632696918384,-0.44065761701030226,0.31373469189372116,-2.755928762869022,0
1993-10-01,21.879214340393894,0.06733007978948535,0.07153458678531877,0.1070675522651463,0.5945746406885419,-1.893005037541366,-2.725029578685458,0
1994-01-01,22.517374906351733,0.22771383694310998,0.05673835115457848,-0.14910410629572368,-0.8212841469321148,1.4258439884841838,-2.3279687524471804,0
1994-04-01,22.17058262057446,-0.25736614691240334,-0.03217264184401358,0.2432557364166108,-0.4578973140048177,0.30427981609138754,-1.7773476948205378,0
1994-07-01,21.748825181227943,0.10090458559822935,-0.4526584694063871,-0.07404035953911148,-0.6390645997361162,0.21950159179064244,-1.2162737543663127,0
1994-10-01,21.80160466355874,0.08130551392869734,-0.0928197984919592,-0.11280296017781666,0.6017286268793711,-2.1911080672520455,-0.8073974626681455,0
1995-01-01,21.367218543757417,0.45631245757981276,-0.011545449035118338,-0.48970319658423733,-0.916796610635501,2.183813127158764,-0.30260810594167964,0
1995-04-01,20.580429046966405,0.02895869623114322,0.17871477507855715,0.009552743556866972,-0.3113042259003791,0.49071597574612014,0.09006058482271584,0
1995-07-01,20.51172455315163,0.23253498822026586,0.07319903230493097,-0.20389519614191087,-0.287812014241581,0.27040190244428075,-0.16000503291617818,0
1995-10-01,20.597456499645645,0.11587816136012918,0.10320891342239946,-0.1398874129228993,0.7453907716454751,-4.362481958378979,-0.19708012469243386,0
1996-01-01,20.61841981500606,-0.0292212892260153,-0.1813395889367122,0.07181069904645909,-0.875503335194793,4.055414114094187,-0.5847651842620145,0
1996-04-01,19.96068289336109,-0.07315655033686141,0.22491643447056475,0.043738015399657826,-0.2842728702836297,0.2828656651277619,-0.7805795292612387,0
1996-07-01,19.537076639740764,0.38633329867924715,0.32164002639474276,-0.36114793809969115,-0.22497586078441145,0.4108896672256783,-0.48998305173579126,0
1996-10-01,19.378132327929897,0.3229713361312889,-0.1475858475102143,-0.3128007820618066,0.9783687703073269,-4.273942971446772,-0.17319558499043453,0
1997-01-01,19.082693263481712,0.2751721200313,-0.22173972941459397,-0.22366928232854377,-0.8765953023040112,3.6137099893685303,-0.14088984043563357,0
1997-04-01,18.51370897129391,0.17889925133269458,-0.13477785152939248,-0.2382549349989347,-0.5643324290095038,0.4710472948779696,-0.16744818848690102,0
1997-07-01,18.09919803974216,0.33130051730796595,0.0026000102607675046,-0.30456244056870574,-0.03571199019399529,0.1737782550989877,-0.18956384009554128,0
1997-10-01,17.862506795017826,0.4087618616903086,0.0480368434240539,-0.37563585415616174,1.0649522821439135,-4.36120364414605,-0.031243448672690022,0
1998-01-01,17.186884124741443,0.27975619905214444,-0.28071618315555824,-0.3148145602416541,-0.7211698590080289,3.6550900662364842,0.2554681693958578,0
1998-04-01,16.49615323010078,0.042243220080464994,-0.36635232719904565,-0.017989563253539842,-0.2584144370129735,0.45396420653509395,0.5591893801728496,0
1998-07-01,16.134076309935455,0.24942713765328506,-0.2910653186795287,-0.23106590505559055,0.04659778453441987,0.052018609923948134,1.0494567098889007,0
1998-10-01,15.782080508469882,0.06194952977968171,-0.2218782775543282,-0.05774746179722712,1.0551862554958475,-4.595082493875381,1.1073439628690736,0
1999-01-01,14.64653992068178,0.3756189846342579,-0.32208106293378336,-0.3478517790357465,-0.8715957948646817,3.6915095241923517,0.9735148684112858,0
1999-04-01,13.385196834676789,0.41617949146093736,-0.054609115988025536,-0.4394014940832456,-0.7492263093674225,0.5996434290647095,0.46132668726789916,0
1999-07-01,13.190383695837308,0.46704946381872503,-0.24645995910983132,-0.42822416290421117,-0.20482400913565613,0.2479700381697576,0.0722448211653024,0
1999-10-01,13.157624845342117,0.5047738392738097,0.193053897745326,-0.521165101962648,0.48776158755229915,-1.1775789110413726,-0.005764981122641899,0
2000-01-01,12.75883658645816,0.2922705973068105,-0.5127017169118737,-0.27454975811658855,-0.6134492046820341,0.5340541142201616,-0.7061922037810184,0
2000-04-01,11.790626584315286,0.08365233639005965,0.08501791545481652,-0.04867243812605082,-0.07456822944593,0.2543485125438245,-0.6033072931122199,0
2000-07-01,11.60959265249797,0.44572302225719795,-0.1441882058436672,-0.47378335147806183,-0.0683868437537214,0.038144326969234754,-0.6477723443182342,0
2000-10-01,11.478550097478172,0.21604286238277837,0.14542406696140908,-0.21560199200978403,0.4490697776539463,-1.3254219331132582,-0.5714527786740788,0
