fecha,y,ratio_asalariados,share_empleo_publico,tasa_autoempleo,share_labores_hogar,share_estudiantes,brecha_genero_empleo,crecimiento_pib_qoq,crecimiento_pib_yoy,brecha_output_hp,peso_construccion_pib,peso_servicios_pib,tipo_interes_real,precio_petroleo_real2025,okun_residuo,IPC_2025,inflacion_yoy,inflacion_qoq,IPRI_total_industria_2025,IPRI_energia_2025,IPRI_bienes_intermedios_2025,IPRI_bienes_consumo_2025,prima_energia,ipri_yoy,ipi_constantes_2025_total_industria,ipi_constantes_2025_bienes_equipo,ipi_constantes_2025_bienes_intermedios,HEUR_USD,HEUR_GBP,HEUR_CHF,heur_usd_yoy_pct,volatilidad_30d,spread_gbp_usd,interes_legal,diferencial,cambio_tipo,petroleo_yoy,petroleo__volatilidad_30d,ed_activo_total,credito_privado_share,crecimiento_credito_yoy,ed_pasivo_depositos_total,crecimiento_depositos_yoy,ed_pasivo_sector_privado_share,fbcf,consumo_privado_nacional,consumo_publico,exportacion_bienes_servicios,importacion_bienes_servicios,tasa_inversion,apertura_comercial,saldo_comercial_pct_pib,consumo_publico_pct_pib,vab_industria,vab_construccion,vab_agricultura,dummy_2020Q2
1976-07-01,4.40660466995354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.55952489339324,0.6817613984262159,,,,0.0,14.179453457001031,,,,,,,,,,,,,,,,,,,,0
1976-10-01,4.721304478738997,,,,,,,,,-1758.5469597537594,,,-2.2775492427140023,2.942754706592595,,0.3707574891040686,2.2775492427140023,0.37230619203239,0.25504273958409485,0.03006539222809579,0.20471727082632185,0.48816468852678874,-0.2249773473559964,0.9599399725665503,,,,-0.008187093055727068,0.09026873915597067,-0.10188149211318365,-3.883584588294672,0.8608606441242472,0.09845583221169774,0.0,0.0,0.0,15.81882973061454,-0.9689141156459304,,,,,,,,,,,,24.76881720430108,,,,,,13115.379565195211,0
1977-01-01,4.920446278303366,0.4191675732684246,0.21416765320267217,-0.41428689078432157,-0.5364235181732226,0.09097678440606138,,0.7678933642422114,,-968.7577202514512,-0.09168383388763601,0.1690948157983172,-2.8596625102099793,-3.623205354680188,,0.5495625193102871,2.8596625102099793,0.9193928783440903,0.5472792120241987,0.17287600531155345,0.47084972290055305,0.7376114799168505,-0.3744032067126497,1.5383771132703732,,,,-0.019608825787768236,-0.06303758116884906,0.12963625804107526,-1.4419432632642664,1.116508199429526,-0.04342875538108104,0.0,0.0,0.0,14.215283483977004,-0.4024706056259087,,-0.2508069545939833,-1.2510291790942096,26408.62454743759,-0.7859825407177778,-0.835144246086557,-16.434389921174443,258.6005826777691,250.85799402362318,,-299.84562318753524,24.56894372250594,-0.11804690035835819,0.5693582368135859,0.08262666364371007,292.3533252343623,-32.97531772939328,13086.887037746752,0
1977-04-01,4.762782516744339,0.5921000355822059,-0.005005164624517278,-0.347027366839729,-0.6232222774412932,0.18047821649427576,,0.7922358015816533,,-133.26425721577834,-0.04638944849123661,0.21302055478493997,1.6334789279223614,-3.1278525728575914,,0.49171383306709693,-1.6334789279223614,-0.5708391501771122,0.7438746571202763,0.6639440783704558,1.0440580812142635,0.6759203379601679,-0.07993057874981879,0.8163824744565247,,,,-0.0077106723835895785,-0.009376362516636982,-0.03731259332131742,-1.4436694340497551,0.8839932797281235,-0.0016656901330471818,0.0,0.0,0.0,5.985165723745218,0.0,,1.1135095235936774,-1.4456439739835236,-24631.34928709909,-3.391025378657586,-0.8709830436206119,93.84424830119679,-82.92914714117069,40.57632156957334,,-1141.2484171522374,24.438855407393344,-0.7203688372542238,1.097465895784362,-0.06332458571593591,52.32909604731685,36.38122886241217,13121.252137654728,0
1977-07-01,5.318263949904957,0.21481290155453792,0.14487630280415864,-0.20289754372375057,-0.45265703679974223,0.28780037743309883,,0.4536311892840095,,210.1283067954064,-0.06367066037595492,0.1988322265769824,-6.326862544923014,9.651800532167549,,0.7862162357596905,6.326862544923014,0.8458909605116192,0.6562037153882461,0.5161225665823173,0.5936800853963486,0.7617514919868569,-0.14008114880592792,3.2754677178661034,,,,-0.40111976159299045,-0.244049814856812,-1.2292515850225296,-17.441460170769677,19.505525795288303,0.15706994673617847,0.0,1.0,0.0,4.60588051298092,0.8788548726091455,,-0.44014038935087285,1.1806236709735352,484.38767143170116,1.1407639375985434,-0.7877138129422576,-454.1825962018702,518.7480164738081,78.0830731777678,,-772.7190419876242,24.02484250033511,-0.4632443110173874,0.7254638728290774,0.0004516206058777783,-9.472043322195532,-34.68681246691267,13152.278347229669,0
1977-10-01,5.656159939514943,-0.19708127990293178,-0.052234203081033215,0.13534130446775094,-0.158722004009185,-0.37625890930210737,-0.5012418710941802,0.33229668129342027,2.365980875108664,379.6918569323898,-0.06769221270537962,0.2726314289264806,0.24666578929897298,-1.4391397796275953,,0.44964206125387207,-0.24666578929897298,-1.6065445263206966,0.6163532873282271,0.3181920677473489,0.7983973562226758,0.7805270569301967,-0.29816121958087916,2.902221829464523,0.7828085272834073,-21.725879443322683,17.403771161168958,-0.002406983492627468,-0.05109593820584646,-0.4379332119167545,-16.921491237047075,1.6163069727643653,-0.04868895471321921,0.0,0.0,0.0,6.834532374100721,-0.8788548726091455,-2.514811375034709,-0.3759086576401245,-4.593059664013444,-18924.031026520825,-5.5026017326670225,0.029694147290925343,-431.1110322814129,865.1931216348312,58.81768656411441,1508.474081765722,-358.18981037442063,23.65800135043889,-0.1527979788580005,0.434657152959129,0.0012361876955022666,-202.31237438769313,-57.348664046839986,13217.324305830574,0
1978-01-01,6.418204584821114,0.3410597959512245,0.13132594618042503,-0.35452083605710527,-0.5536106804636916,0.15870362151039608,-0.827115478610267,0.6680537273717757,2.2645578720345227,1061.0282710706233,-0.09694446006515633,0.2262736962310825,3.5522715400787988,-4.312125009276556,-0.013677543187168961,0.3786459463190486,-3.5522715400787988,0.2535733710620436,0.3639672429481351,0.012527246761706579,0.4065100092122762,0.5283980419767946,-0.35143999618642763,-2.800296680846344,2.6151167827275,7.7406474921902335,0.9355370640435234,0.06055799278694174,-0.03357088133184982,-0.3877722914735564,-11.343885866176429,3.7725589376958246,-0.09412887411879145,0.0,0.0,0.0,6.762057656738755,0.0,-3.700251708132718,-0.1576240520535208,-1.0546407465529368,18069.038838065695,-1.415160998565335,0.27715076065462085,3.162925174146949,175.7024091546482,293.0843341204818,1616.4682988040913,-330.342764758243,23.503095666067505,-0.02817093712287999,0.625854470520468,0.11793819510213943,120.30329860625352,-57.90454536185098,13342.246417092929,0
1978-04-01,6.550980420698847,0.02062256421231723,0.21513639276693652,0.0930717019948446,-0.8332429181924681,0.41892679616356787,-1.0224816283811151,0.6242530755711906,2.094121339210564,1690.5584325349482,-0.11102593363904845,0.2784871565910976,1.327726915647169,-2.8384691841299343,0.5009383063141211,0.48119589011379205,-1.327726915647169,0.06655055605971527,0.5074287839641869,0.0,0.7925482913419231,0.5257158184134685,-0.507428783964186,-3.367170690996357,0.46028580923893614,5.293265344314979,-0.30605617415762065,0.004828184445407224,0.056005131201781966,-0.026658648071493207,5.380602099592818,2.479819284449888,0.05117694675637485,0.0,0.0,0.0,0.646893289246673,0.0,-0.48128877820239335,-0.6313800740205835,0.7209560894805067,-8320.636562941712,3.0129561637663786,-0.6883983989552718,-117.51672627228254,-775.8020108752389,367.9275569556521,1886.1677809212488,-1021.8871842799672,23.27998179473564,-0.3931300896941998,1.149833853934992,0.17019273979790306,46.88029229647509,-86.39234902437602,13503.08878295936,0
1978-07-01,6.997596933205265,-0.044039866875877465,0.696181982755741,0.022560035204431728,-0.6470502937851208,0.5190693167771911,-1.6343766159170627,0.2026016850871004,1.838992317414334,1693.4198125320254,-0.06448906378865438,0.3711686497296469,4.100466645385087,-6.401897040612809,0.19768394189566374,0.5390445763569769,-4.100466645385087,0.20892081247520333,0.37990741417214124,0.012527246761708355,0.6141518124789798,0.31918460403674764,-0.36738016741043467,-3.1089905350072495,2.2959691053137554,-1.3258674022840533,5.428097192125025,0.13612174552615874,0.0143819611023146,-0.2574307795175974,8.977995626844516,3.874116852598354,-0.12173978442384481,0.0,0.0,0.0,0.0,0.0,-2.129071032980856,0.6363928249148643,-0.0967630791645635,-1378.106170935731,-0.36856185622431425,1.31966362600636,-590.1955325712333,-276.5291872584785,202.35336625732816,1886.828114502503,-943.1046998755919,22.845451911935115,-0.4883895458519376,0.8114763054687255,0.1090861712330291,-238.61454974200024,-71.66941942432459,13419.947377268762,0
1978-10-01,7.529176279256874,0.015464620220640768,0.1625730389100184,-0.041429870662895496,-0.16061169878970105,-0.29788171471367164,-1.2015212027962647,-0.1227096522296911,1.3771531286710825,1209.4994440754235,-0.030435229813107867,0.42096945146676035,1.7836166879480224,-4.852205047627159,-0.276772892882712,0.3418331459824753,-1.7836166879480224,-0.6587282632103177,0.3453703765201297,0.025054493523413157,0.3889628145700179,0.3808757459934249,-0.32031588299671565,-2.7909037041882208,2.807089039932853,27.28703432401658,-4.919794454973514,0.14511764077670675,0.0420047005594526,0.11241908043085713,13.554723519373118,8.476973833185232,-0.10311294021725281,0.0,0.0,0.0,0.0,0.0,-1.2478498816345551,-0.2542999330014766,1.0453669456850774,-8960.713860368822,1.9759230208094891,1.0624574859999854,-721.2453412647446,-91.81126195256365,108.89647033371875,1307.34530255328,-893.762864367116,22.399445214979195,-0.7457496146879947,0.3933689971280434,0.086147771779574,-420.62179421614564,-62.303942495040246,13124.759360309805,0
