fecha,tasa_paro_total,precio_petroleo_real2025,petroleo_yoy,petroleo__volatilidad_30d,IPRI_energia_2025,prima_energia,dummy_2020Q2
1976-07-01,4.40660466995354,,14.179453457001031,,,,0
1976-10-01,4.721304478738997,2.942754706592595,15.81882973061454,-0.9689141156459304,0.03006539222809579,-0.2249773473559964,0
1977-01-01,4.920446278303366,-3.623205354680188,14.215283483977004,-0.4024706056259087,0.17287600531155345,-0.3744032067126497,0
1977-04-01,4.762782516744339,-3.1278525728575914,5.985165723745218,0.0,0.6639440783704558,-0.07993057874981879,0
1977-07-01,5.318263949904957,9.651800532167549,4.60588051298092,0.8788548726091455,0.5161225665823173,-0.14008114880592792,0
1977-10-01,5.656159939514943,-1.4391397796275953,6.834532374100721,-0.8788548726091455,0.3181920677473489,-0.29816121958087916,0
1978-01-01,6.418204584821114,-4.312125009276556,6.762057656738755,0.0,0.012527246761706579,-0.35143999618642763,0
1978-04-01,6.550980420698847,-2.8384691841299343,0.646893289246673,0.0,0.0,-0.507428783964186,0
1978-07-01,6.997596933205265,-6.401897040612809,0.0,0.0,0.012527246761708355,-0.36738016741043467,0
1978-10-01,7.529176279256874,-4.852205047627159,0.0,0.0,0.025054493523413157,-0.32031588299671565,0
1979-01-01,8.02532439862059,-0.5067801351738126,4.489337822671152,0.8855762328609401,0.04259263898980237,-0.5392236106864114,0
1979-04-01,8.051641556248788,3.294093895637154,20.05217005217005,0.9043527291030459,0.2129631949490145,-0.25992855136315995,0
1979-07-01,8.579398497282341,19.328351444720212,71.93141627277875,-0.02623921119970274,1.4205897827775402,0.6023276599452396,0
1979-10-01,9.361159162231258,12.691739114033979,95.47212055394144,-0.9731411898174501,0.15784330919750644,-0.3681823411946903,0
1980-01-01,10.443562990412932,10.978111915471715,87.1098856178952,0.948089007201029,1.3654698970260313,0.29216503460963317,0
1980-04-01,10.910943783614185,12.328899383153,44.627828963633206,-1.44980957124007,0.6889985718938672,0.16297292150167486,0
1980-07-01,11.261434325328198,-6.7056352590210935,19.45009895082015,0.24914326764948175,1.4606769724150048,0.8071299522307607,0
1980-10-01,12.183754395169354,-0.8596203408931871,-2.93663685957349,-0.16909914124979597,0.07015258186555684,-0.43727620209862916,0
1981-01-01,13.09014977373773,9.608162326237249,-3.855856840511016,-0.18523169630586578,1.34041540350262,0.3946319108782692,0
1981-04-01,13.33816746590179,4.2454720433652255,0.8869292413849641,0.3646306337532508,2.8086087239746416,1.7193636903342373,0
1981-07-01,13.777221705169843,0.2654837446732756,-2.276950501847365,-0.27399745909044065,0.661438629018118,0.042428646485888066,0
1981-10-01,14.628644990253225,-7.57529935573065,-7.066518878718535,0.5916073482235942,0.29313757422393394,-0.27008180902426915,0
1982-01-01,15.120824141421,-10.524296207489343,-14.339320566053765,0.7419866228388116,0.4008718963746212,-0.48912099696571687,0
1982-04-01,14.92938519806428,10.710463209328125,-3.235947254683956,0.4209645064256642,0.3557738080324633,-0.27917634572376393,0
1982-07-01,15.49652447918827,2.9902144062603924,-1.097283526638846,-1.353118327617908,0.02505449352341671,-0.3575096158527282,0
1982-10-01,16.14727859900482,2.130275636917702,8.11916000379226,0.19677422508032805,0.9971688422318543,0.25063748990757606,0
1983-01-01,16.784994299122012,-9.108431852440788,-14.916827569177258,0.4220101524726384,2.4002204795430053,0.9682617645864751,0
1983-04-01,16.374337153283257,7.28127438500421,-12.658975468338038,-0.16495688275687748,0.10522887279833526,-0.622705613097934,0
1983-07-01,16.644457391201296,10.647478789251608,-3.7377149038833672,-0.7776483667371479,0.0,-0.6721438866122513,0
1983-10-01,17.392661057873767,-7.2285649364267925,1.064779077811661,-0.16412410436666416,1.3554480996166696,0.31933697005628936,0
1984-01-01,18.942805401538603,-2.820680112477163,-2.058934702772756,0.06317064470732217,0.4935735224112392,-0.7577299186732223,0
1984-04-01,18.985021128780183,-2.4780032451294005,-2.959566566505848,0.017451251097871823,0.5286498133440283,-0.28961230948827055,0
1984-07-01,19.251198173716748,1.0203238487507633,-1.7834285551057507,0.3824363941055418,0.012527246761710131,-0.37003686261443214,0
1984-10-01,20.30256521466569,-4.586766423974481,-9.79041530264928,0.37650987736211916,0.0,-0.4728917463121798,0
1985-01-01,20.680475752643748,0.8161075283603196,-9.35218461641988,-0.10019361296249085,1.87157066619897,0.6919979956225397,0
1985-04-01,20.6791208389996,-2.4028855220601173,-4.371448721234087,-0.19188975925105256,0.15784330919751,-0.35224216997068325,0
1985-07-01,20.44430614344776,-5.190923704409585,4.524599874712522,-0.48448397227437096,0.08267982862726342,-0.22549681503685104,0
1985-10-01,20.58154141741648,-2.9354207423150456,4.220215098611981,1.0639110915463492,-0.0801743792749221,-0.40429119416303827,0
1986-01-01,20.718555557261915,-45.099506966325166,-37.749498741814776,2.5989933991266216,-1.593465788089091,-1.4500042470730437,0
1986-04-01,20.09247786770194,-11.686528835603347,-51.10850119355599,0.2230107391484557,-0.5286498133440212,-0.5817837174240417,0
1986-07-01,19.659331077899218,-2.5808365482217397,-48.4427798847837,0.6688329972607008,-1.2878009671034505,-1.1416827308833941,0
1986-10-01,19.681370139262267,3.463058396004172,8.76873823377299,-3.989336396771621,-1.4230952321298815,-1.3168274239698459,0
1987-01-01,20.00485741212933,4.2693750921707405,34.27470616195156,1.4500723901820103,0.07015258186555329,-0.020175055070476233,0
1987-04-01,19.218399762408463,0.3665082236269157,29.12834272574481,3.3720570665114975,0.10773432215067658,-0.12605485580141007,0
1987-07-01,18.91651383405901,-0.6441246807509131,18.018107913591315,12.767864332203128,0.0,-0.22316239713607722,0
1987-10-01,18.69997253063878,-6.63519808480811,-1.959288944923009,-1.337844298646747,0.0,-0.17799857866807223,0
1988-01-01,18.90106774746992,-5.224087486208489,-17.776791398115787,12.728681375445898,0.3808283015558871,0.08859182911577967,0
1988-04-01,18.52193275606496,0.6497333961169858,-13.942334886346462,-10.384932354149147,-0.27810487810988604,-0.5490877889179853,0
1988-07-01,17.92768669964438,-1.671221667982941,-17.70957510168151,8.888198645984236,-0.18540325207326092,-0.49623659094138084,0
1988-10-01,17.223199122377135,-3.704770316732244,-12.573478933367763,15.812615982387207,0.0,-0.3241168148881215,0
1989-01-01,17.124754243759966,7.207628475275669,12.749477374312344,-20.219091467452873,0.3156866183950058,-0.2661296312812045,0
1989-04-01,16.149795645549244,3.976431326429733,36.91092197580491,6.939529463326188,0.0,-0.273639606012102,0
1989-07-01,15.460959567413358,-4.149432966618328,20.000896870673788,-14.250705634153803,0.8894345200811742,0.5254672771330426,0
1989-10-01,15.739003655367242,1.5360124327781364,4.893803948787993,-1.8148339200259418,0.2555558339388213,0.09349742649475701,0
1990-01-01,15.581655660822207,-1.492046274783263,8.407471174142902,9.559560773210466,0.5061007691729493,0.2324611631608562,0
1990-04-01,15.076603119762757,-7.998091189587637,-8.571846954396294,3.7660786880337014,-0.7867110966351802,-0.7867110966351802,0
1990-07-01,14.687220952688474,13.54829283648878,31.18597502880373,21.588095988115374,0.45348633277378525,0.3286216581857371,0
1990-10-01,14.89662443075278,6.897240432344496,74.30752407005853,12.633853914529915,2.014381279282439,1.5016391049102484,0
1991-01-01,14.893487410109213,-17.268239196975102,29.73334508080894,13.33120233405932,-0.012527246761713684,-0.11879505492175113,0
1991-04-01,14.653109869415564,0.4740175095949404,-36.46735740709429,-54.18792014495369,-1.1675393981910602,-1.0798684564590317,0
1991-07-01,15.059162190126235,1.517938929151608,-30.812846332103646,-1.329576933646866,0.17287600531155078,0.06926489235551081,0
1991-10-01,15.585073031997291,-1.124069446680938,6.7010567186992525,-0.5060302746067222,0.25305038458648,0.14146918601843161,0
1992-01-01,16.005741870609487,-4.802776744326447,-5.172561061939081,4.796718620843226,0.4133991431363242,0.14241623232823208,0
1992-04-01,16.276440578037754,2.5663607074178145,-2.9066295262128223,-6.076090753621219,0.11525067020770052,-0.03352426121635155,0
1992-07-01,16.779736121514965,-1.9450358530765541,3.121843065621897,-5.641684047374239,0.05511988575150539,0.01792615289549282,0
1992-10-01,18.407604614482707,2.6373900236446914,6.020342563483161,0.7376652171958167,0.2505449352341351,0.16287399350209597,0
1993-01-01,19.935594328686605,-0.3117961398758773,-10.14073588754843,3.344640654845307,0.4635081301831434,0.0650038495830021,0
1993-04-01,20.376650918047368,0.8170095627391483,-9.44227228544928,-4.482480059267466,0.0801743792749221,-0.10313758980114329,0
1993-07-01,21.02332341965288,-0.22212714141970835,-10.65108908249449,3.6279729883815914,0.26557763134818657,-0.1515235156799708,0
1993-10-01,21.879214340393894,-2.336729099364046,-18.29072154723754,6.131379260321209,0.06764713251321552,-0.22458933992689722,0
1994-01-01,22.517374906351733,-1.719379308041713,-21.402598289852104,3.7082960125374846,0.5010898704682738,-0.17105401614397486,0
1994-04-01,22.17058262057446,2.4894032461568756,-3.309253319650704,0.06534158623174235,0.06764713251321197,-0.2405295111509016,0
1994-07-01,21.748825181227943,-0.32595530163669295,15.94608416779006,-2.1918386161974475,0.10522887279834237,-0.27733523657780346,0
1994-10-01,21.80160466355874,-0.8034532082216543,17.501873712756353,-3.606928727084565,0.02755994287575092,-0.5887933444524727,0
1995-01-01,21.367218543757417,0.37935346214982246,1.3222996772407465,-3.5940667022867174,0.6789767744844966,-0.6998480363920123,0
1995-04-01,20.580429046966405,-0.02250426540401662,9.79241920427406,3.7426079664419447,-0.08017437927491855,-0.7204379234391549,0
