fecha,tasa_paro_total,ed_activo_total,credito_privado_share,crecimiento_credito_yoy,ed_pasivo_depositos_total,crecimiento_depositos_yoy,ed_pasivo_sector_privado_share,dummy_2020Q2
1995-07-01,20.51172455315163,2.57386628839702,0.5193445348824213,-3.0900799331196493,3728.8240863643587,-3.4075355575035933,1.2651351444775258,0
1995-10-01,20.597456499645645,4.540088790972208,-0.23343181727711482,0.953910336426822,12094.807855061255,1.7905194620922988,0.4435646049203683,0
1996-01-01,20.61841981500606,4.1160179933281915,-0.6589723729086501,-0.05114217201840354,51916.38031156664,-0.372047767857131,-0.23405366232433522,0
1996-04-01,19.96068289336109,4.757648247389135,-0.20328918529188655,0.5649271467874417,-5085.617498598527,0.44870873981415205,0.06310820712454301,0
1996-07-01,19.537076639740764,4.0839128882159015,0.8032584238391323,0.13575185554519642,-1429.820480617229,-0.46415456699966384,0.33923036198707734,0
1996-10-01,19.378132327929897,3.9576921226208706,-0.1953770854503034,-0.02548993672952804,12903.42704086192,0.017700645073759347,-0.7310505842876864,0
1997-01-01,19.082693263481712,1.7657488327963877,0.7074575402987335,1.5561672249549963,16894.71413856442,-3.085385962737952,0.3564994052338122,0
1997-04-01,18.51370897129391,2.3973879058192926,0.9582144378203594,3.88863714214558,-1245.38208610937,0.32431664521419545,-1.0019060375598272,0
1997-07-01,18.09919803974216,5.6638799292711095,-0.07602099617257352,0.8663843029059315,39867.03429250186,3.4082289173423597,-0.1424432947040657,0
1997-10-01,17.862506795017826,4.604464235040995,0.9841797169592823,2.209196145751367,712.2869580676779,-1.054179241105424,-0.706289327067573,0
1998-01-01,17.186884124741443,4.751436168105938,0.945321872199159,0.6757600361371203,24148.863911874825,0.5214835911621085,0.272223309385474,0
1998-04-01,16.49615323010078,6.698984519887663,0.4919017998754285,0.6295678177884891,24209.200077112066,2.0559794662864173,-1.844575309768608,0
1998-07-01,16.134076309935455,5.3319866561889695,1.054001507909767,1.6060639389947866,18359.814304899657,-1.9018902837662166,-0.4985936006966796,0
1998-10-01,15.782080508469882,5.172524887210717,1.201622977894914,0.16731801116485023,-6942.017430581152,-0.600101149902299,-0.4948128884781511,0
1999-01-01,14.64653992068178,6.063409460604952,0.9571278253604589,0.7785139331265576,37226.81891497644,0.9152121087823151,0.05989870601036529,0
1999-04-01,13.385196834676789,4.8714714852529095,0.043814453392720054,-2.542771783782685,2606.5689870382193,-1.7256656591804864,0.12566775534131835,0
1999-07-01,13.190383695837308,4.494385263277545,2.205707664368262,2.215991400595696,17099.2850791628,-0.1459405867609176,-0.18144731511424794,0
1999-10-01,13.157624845342117,5.305631199781757,0.2516786553195516,-1.6878387145704306,-7112.205454482231,0.006497655449066997,0.5212742801278694,0
2000-01-01,12.75883658645816,7.113045385812766,-0.6237329100045628,-2.0143121259423644,46759.886179606896,0.5911552038032397,-0.3760444210519225,0
2000-04-01,11.790626584315286,6.111340840518897,1.232467329058288,1.7674271457762014,1396.1085172302555,-0.09575132691017618,1.186585302332432,0
2000-07-01,11.60959265249797,6.288995035715095,1.325095025629544,-2.142875055842829,18687.92054309114,0.06213312234895074,0.061238006684128266,0
2000-10-01,11.478550097478172,7.54226711519379,-0.02199710760972806,0.6620931300264079,13410.334245137405,1.4968464691551118,0.37287835219479604,0
2001-01-01,10.943533902110463,7.787321119399282,-0.26041473702905193,1.1530902376344354,63246.60280001373,0.9588692821610447,-0.7666651286397439,0
2001-04-01,10.352538365453247,10.310118911279309,-1.1454627053061799,-2.9729795965251604,35906.6413510947,2.390868977223203,-1.465217611940524,0
2001-07-01,10.29936361834717,9.461166214279881,1.299443538141972,-0.8978801580238347,13840.330298737856,-0.449291448759336,1.4861918845890898,0
2001-10-01,10.634808704636022,7.924137673659315,0.5370541347758291,-0.30600422358457635,-1369.5292930179276,-1.0833335940305,0.6261902322335473,0
2002-01-01,11.552393064700489,8.03821869924528,-0.557091364951809,-0.5352567241734292,67534.99264039216,-0.033162884835280515,0.28549817261113475,0
2002-04-01,11.146145774819557,5.480315188662455,0.9719284146269089,2.118235057211095,122.88051395537332,-2.450762504665316,0.23307686291029484,0
2002-07-01,11.488179625744822,5.845424129573562,0.5426376890376403,-1.3825810630093702,20183.9196489451,0.3557727331226612,-0.30891652373474443,0
2002-10-01,11.612386406787245,6.762153704382778,0.8056128766083575,1.4875256833089647,15783.899933979148,1.0881692870178261,-0.061115119171788024,0
2003-01-01,11.98947541861471,3.658413725777887,0.050482818755909875,-1.8879744102638032,19255.947224857286,-3.192431033550491,0.34921252523550805,0
2003-04-01,11.283555338302984,5.76616098228262,0.3375747875248365,0.7687584542742218,22444.526142466348,1.351854192310808,-0.470820443159468,0
2003-07-01,11.297660039711465,7.380741582408756,0.7771878416978524,2.1288090316084123,42727.989592791535,1.2922577478512887,0.013780654593645636,0
2003-10-01,11.373718602002276,7.815400148996776,0.3686016794424418,-0.5316818552952611,23106.96611390938,0.3780133524007523,-0.7875659307854619,0
2004-01-01,11.502988047808763,9.516287868059315,-0.25177746686117075,1.1046003921908891,46095.852281137835,1.5012166610679714,-0.03624553000717157,0
2004-04-01,11.090222781437346,10.380822918529308,0.6014853757029712,1.4309171086004397,22646.171251086518,-0.09060290317546205,0.9223714641295118,0
2004-07-01,10.73654515371738,10.56502767449119,0.27558936195573835,-0.9135859349923106,52353.544285185635,0.35561599384466014,0.04197919742427558,0
2004-10-01,10.532860453751509,10.842828654813186,0.6931210734622226,0.9484814942488633,16518.13831979828,-0.47202787367628396,-0.0505893686313712,0
2005-01-01,10.170491048740498,10.785541277204658,0.18180365051545522,0.8669466564137807,21375.934179967968,-1.5351995549646835,1.6431503827012506,0
2005-04-01,9.319110067819231,12.659609365615253,0.061674132865285,0.7519036305429392,67933.70595140662,2.3561686692289863,-0.2596096317885852,0
2005-07-01,8.410514203795225,18.71893850307076,-0.32042896981451463,4.8612688650275615,124359.08819753025,3.5270860711228433,2.013878707699476,0
2005-10-01,8.705397880156298,18.7493416024906,1.0810231268830748,0.8629377581647013,31661.710309625138,0.6810849088019211,-0.11869402570039256,0
2006-01-01,9.027377655521066,20.402402722142355,0.2957286028267987,1.9283941794445454,119287.6317711277,4.87347798721256,0.1435901494116223,0
2006-04-01,8.443339777225445,18.21783726247339,1.4018525903310106,0.6771148795676325,39447.73156142887,-1.9998479770080078,1.076199750938578,0
2006-07-01,8.083576189844404,11.06063499857517,1.5804022149475259,-3.551056018279052,18649.849167676177,-5.829153899796921,2.2517907170120566,0
2006-10-01,8.264440285626033,14.2760916389858,0.6016909286560193,2.3022114196103303,101306.00060151098,3.0569354052815356,0.10484844871092491,0
2007-01-01,8.41907395608815,14.034407262434101,0.6136367131312284,0.3516944621427207,100145.27134928899,-1.4983248361268426,1.3632339904715778,0
2007-04-01,7.932325613645819,14.793157888547803,0.4126019315813423,-1.392912736146748,71452.5697161234,1.1791926476188976,1.5876500885255496,0
2007-07-01,8.006347630277132,16.767457354197333,0.12045177138359264,-1.0065705889310372,67269.87251788378,1.9659456191936773,-0.02936957107726812,0
2007-10-01,8.570205517235292,15.314957147125252,0.08088403667073862,-2.547246043929146,80625.67748202663,-1.4379144992363369,-1.1022254440809292,0
2008-01-01,9.603033690624931,12.454544116611421,-0.6829826853827186,-5.385787783619646,71551.01926423423,-1.628286980931735,-0.7697571622302348,0
2008-04-01,10.35792745934024,9.114763294780026,0.7836779012895221,-2.6616063232870903,19469.03738981299,-2.287814186356133,0.18583715666750322,0
2008-07-01,11.23068087109353,7.150803712792442,-1.0067948983102681,-3.9798452139927063,50205.48279136699,-0.8601796494548832,-0.5799554906321731,0
2008-10-01,13.785513775626452,5.991036307966668,-0.4667594938846378,-2.1041493216152234,84824.98665833753,-0.08784081916120101,-0.586463018579849,0
2009-01-01,17.243569387107016,7.598205319447882,-0.9750635535829559,1.0156157725224273,100695.59682281967,0.8189884041217574,-0.3183307969073468,0
2009-04-01,17.771252436270597,8.973424305582146,-0.3717025999131778,-0.7073750210434775,19818.497711057775,-0.048687209862375624,-0.3325474648149651,0
2009-07-01,17.74950688636422,7.222731661160275,-0.7402205539604907,-1.272735878907283,11001.913237001747,-1.4975371002682536,-0.5490012031739155,0
2009-10-01,18.6649099692578,3.5776718203154534,0.7200775964262647,-1.4383863423654604,-66244.03311041323,-5.242620693675979,1.3522513473715918,0
2010-01-01,19.84349350682836,0.06814121838203402,-0.696422053062939,-2.9862416803289493,18864.556279601995,-2.7083721330672166,-0.9006925653217053,0
2010-04-01,19.889004716658697,-0.9312780080935057,-0.2791816070371098,-0.833541701661322,-22927.88662430551,-1.3657756668482792,-0.43400420985069843,0
2010-07-01,19.592042521918955,-0.9097492206543434,-0.26626260890981257,0.8247592904995216,11491.247698691674,0.02228864349442805,-0.37686187825273265,0
2010-10-01,20.11455655320805,-0.7040332721410469,0.30075910337839673,-0.5078260376028099,-64178.546795002185,0.026800014909278858,1.2815279865998335,0
2011-01-01,21.07815002955361,-3.0085666857605053,0.4945378886406857,-0.2557605522526818,-44526.99146424327,-2.0430512548062385,0.6840456082014583,0
2011-04-01,20.643308247607195,-4.197710275510502,-0.24862715275575198,-1.1405826166110855,-18958.54349990934,0.10045283266310001,-0.3276954918984245,0
2011-07-01,21.283934845097413,-2.6201492996480114,-1.7484100858440144,-0.9739980424282924,31581.1136863539,0.6676631886954891,-1.2787709953602118,0
2011-10-01,22.55645192254365,-0.9762406107087118,-1.2142118485197386,-1.0283872526052011,-60050.19771969877,0.07051342567891972,-0.1400631712601239,0
2012-01-01,24.187684035334783,1.7801837583026225,-1.160392568234883,-0.28144540688939124,-20511.532028361224,0.7639439403870463,-1.6467529384988495,0
2012-04-01,24.398135337065497,5.811241961742808,-2.0338691729468934,0.366825616226496,121539.97944754083,4.753415790727211,-2.6819127327470085,0
2012-07-01,24.79237524423312,3.4034725002137334,-0.8880282880894157,-0.888598525230643,-15754.299185590819,-1.6155187837182616,-1.556163231250757,0
2012-10-01,25.774387424872856,-0.3972181930121499,-0.3687404082773611,-2.0894573532570195,-141549.04657412367,-2.775414305017298,0.17066593792968376,0
2013-01-01,26.9353537780371,-2.6064490011384223,-2.2535199157028885,-4.221291643514423,-70992.98006366333,-1.7558202359218795,2.193085491728013,0
2013-04-01,26.057075392431027,-6.348080975369985,-0.6263775067631556,-1.1447773347817556,6928.008080574218,-3.647838849139817,1.0644254769811923,0
2013-07-01,25.647509644678813,-9.229467380335842,0.31833836208862465,-0.5814331136346311,-81137.23981602304,-2.2154202255978985,1.4192228972360468,0
2013-10-01,25.72775976559113,-9.204841071744575,0.5199515127290297,1.6142652921893532,-96742.59275212279,1.093416220390388,1.8875762237345484,0
2014-01-01,25.92783572730173,-11.963750104011462,1.010171496910388,3.2660252702567227,-118552.3367127683,-1.9191615367302415,2.436116029676974,0
2014-04-01,24.47303478862634,-10.50905834247674,0.0009617608867458216,2.728316520371565,23927.721031411085,0.6332985010056191,-0.15573480392316696,0
2014-07-01,23.66898223856059,-8.715134893091303,-0.3122426497703117,0.6135740686876501,-38697.43773363391,1.271308002647487,0.6686283966206332,0
2014-10-01,23.70151301961193,-6.148796604526274,-0.7414180049160137,0.11060829885561851,-15134.411184248049,2.802207177230798,-0.6342063753958485,0
2015-01-01,23.776168807916363,-2.2845471268759465,0.39962298939619956,2.6311019628342374,-19799.542356409132,3.679401278805094,0.9067123406419739,0
2015-04-01,22.371879820121222,-1.9647685180849694,-0.2985608084906062,-0.29062457837664146,47391.737376654986,0.9479901047937613,-1.2451584326530565,0
2015-07-01,21.182995261905283,-4.716217948404832,0.7287200619305594,-0.6488322924656509,-75551.0108717694,-1.498263381592957,0.7580443563485915,0
2015-10-01,20.8951765564819,-3.961668034899024,-0.16499641199472848,1.9267947739780134,12915.019895302132,1.1193977651701381,-0.12799697297454316,0
