fecha,tasa_paro_total,tipo_interes_real,HEUR_USD,HEUR_GBP,HEUR_CHF,heur_usd_yoy_pct,volatilidad_30d,spread_gbp_usd,interes_legal,diferencial,cambio_tipo,dummy_2020Q2
1976-07-01,4.40660466995354,,,,,-12.55952489339324,0.6817613984262159,,,,0.0,0
1976-10-01,4.721304478738997,-2.2775492427140023,-0.008187093055727068,0.09026873915597067,-0.10188149211318365,-3.883584588294672,0.8608606441242472,0.09845583221169774,0.0,0.0,0.0,0
1977-01-01,4.920446278303366,-2.8596625102099793,-0.019608825787768236,-0.06303758116884906,0.12963625804107526,-1.4419432632642664,1.116508199429526,-0.04342875538108104,0.0,0.0,0.0,0
1977-04-01,4.762782516744339,1.6334789279223614,-0.0077106723835895785,-0.009376362516636982,-0.03731259332131742,-1.4436694340497551,0.8839932797281235,-0.0016656901330471818,0.0,0.0,0.0,0
1977-07-01,5.318263949904957,-6.326862544923014,-0.40111976159299045,-0.244049814856812,-1.2292515850225296,-17.441460170769677,19.505525795288303,0.15706994673617847,0.0,1.0,0.0,0
1977-10-01,5.656159939514943,0.24666578929897298,-0.002406983492627468,-0.05109593820584646,-0.4379332119167545,-16.921491237047075,1.6163069727643653,-0.04868895471321921,0.0,0.0,0.0,0
1978-01-01,6.418204584821114,3.5522715400787988,0.06055799278694174,-0.03357088133184982,-0.3877722914735564,-11.343885866176429,3.7725589376958246,-0.09412887411879145,0.0,0.0,0.0,0
1978-04-01,6.550980420698847,1.327726915647169,0.004828184445407224,0.056005131201781966,-0.026658648071493207,5.380602099592818,2.479819284449888,0.05117694675637485,0.0,0.0,0.0,0
1978-07-01,6.997596933205265,4.100466645385087,0.13612174552615874,0.0143819611023146,-0.2574307795175974,8.977995626844516,3.874116852598354,-0.12173978442384481,0.0,0.0,0.0,0
1978-10-01,7.529176279256874,1.7836166879480224,0.14511764077670675,0.0420047005594526,0.11241908043085713,13.554723519373118,8.476973833185232,-0.10311294021725281,0.0,0.0,0.0,0
1979-01-01,8.02532439862059,-0.1357028284047601,0.04294769827208844,0.0029880026170885365,0.18563224106282572,14.897267656650133,3.144970302995676,-0.03995969565500057,0.0,0.0,0.0,0
1979-04-01,8.051641556248788,0.8434995310122755,0.0978338292553782,0.010328439092545327,0.26262266326123473,10.455547044972638,4.081815424720287,-0.08750539016283287,0.0,0.0,0.0,0
1979-07-01,8.579398497282341,0.4076308827693893,0.02273112052294657,-0.07149374600221936,-0.1516424419938307,6.733704998424006,1.7338305111244996,-0.09422486652516615,0.0,0.0,0.0,0
1979-10-01,9.361159162231258,-0.44868706126441715,-0.010251451114402066,0.03416354272515609,-0.04953025867981342,3.992905350393652,2.3803473793639363,0.04441499383955838,0.0,0.0,0.0,0
1980-01-01,10.443562990412932,-1.1020824323496683,-0.033732600495966825,-0.06450479585373992,0.034834425664494795,-1.6565527562690208,2.631542445385674,-0.030772195357773313,0.0,0.0,0.0,0
1980-04-01,10.910943783614185,1.0910606083282435,-0.1272976032137465,-0.06938781397482585,-0.15398521289561318,-6.823967968121162,7.83759013961162,0.057909789238921094,0.0,0.0,0.0,0
1980-07-01,11.261434325328198,0.47142276532506955,-0.0382958414846124,-0.05878524298097432,-0.1896089689645848,-7.946966824612705,2.4882121113104314,-0.020489401496362136,0.0,0.0,0.0,0
1980-10-01,12.183754395169354,0.16406565230062675,-0.13508644459722463,-0.05908539585875883,-0.024401253524253708,-10.190282110292,4.6566450826506856,0.07600104873846547,0.0,0.0,0.0,0
1981-01-01,13.09014977373773,0.2977384250263686,-0.1893995003814395,-0.05170625143652574,0.012895516371471683,-15.935372829342583,10.332282208906957,0.13769324894491386,0.0,0.0,0.0,0
1981-04-01,13.33816746590179,-0.2650717451621549,-0.15761958839743695,0.019516479350692784,-0.03967379498972834,-19.9736120297968,8.927295165994861,0.1771360677481303,0.0,0.0,0.0,0
1981-07-01,13.777221705169843,0.6597272839015798,-0.12635426958012763,0.04632886705832817,-0.15707487860268898,-20.33338723629377,10.685373483657472,0.17268313663845547,0.0,0.0,0.0,0
1981-10-01,14.628644990253225,-0.0972632956129793,0.03214303470299762,-0.004845126515688025,-0.39188027209049725,-10.81882086927722,10.502215856373274,-0.03698816121868542,0.0,0.0,0.0,0
1982-01-01,15.120824141421,0.09521456419097696,-0.0867767783500244,-0.029607432208849094,-0.09006815817785974,-7.433932354295771,7.206189551688599,0.0571693461411753,0.0,0.0,0.0,0
1982-04-01,14.92938519806428,-0.783033788557395,-0.0762194647755916,-0.008334249126846882,0.05115695371072748,-8.1167883855266,6.778441305645937,0.06788521564874483,0.0,0.0,0.0,0
1982-07-01,15.49652447918827,0.38485299418330854,-0.08507231904699908,-0.022244496796917534,0.003873390482317607,-13.681055836445548,10.530562529863234,0.06282782225008121,0.0,0.0,0.0,0
1982-10-01,16.14727859900482,0.9704780186734858,-0.09490706267011606,-0.01786966000594381,-0.15746461898808484,-13.853349107218492,11.065402245212196,0.07703740266417225,0.0,0.0,0.0,0
1983-01-01,16.784994299122012,0.4656815260911973,-0.10782186350563983,-0.0065864800384694,-0.39526642498163556,-17.34680045096737,8.792085819600864,0.1012353834671702,0.0,0.0,0.0,0
1983-04-01,16.374337153283257,1.235644292231557,-0.08311618326335002,-0.06301691750407146,-0.09443269384676345,-18.841779498527643,5.088094182903335,0.020099265759278895,0.0,0.0,0.0,0
1983-07-01,16.644457391201296,0.9491252036846944,-0.09149940585712302,-0.0389938138574889,-0.10841041731952394,-18.51421623301266,6.978932884917969,0.05250559199963423,0.0,0.0,0.0,0
1983-10-01,17.392661057873767,-1.3927956860052308,-0.02984186616887241,-0.0009398917937444295,-0.054059074597407886,-14.333884242554634,5.384654178466394,0.02890197437512787,0.0,0.0,0.0,0
1984-01-01,18.942805401538603,0.4159977740116432,0.0013287055354682664,0.018620773152490777,0.0428131597806245,-8.024534044132801,7.889509434801979,0.017292067617022622,0.0,0.0,0.0,0
1984-04-01,18.985021128780183,0.7446416261987228,0.010346673245458904,0.028239304706859758,0.0759964068329233,-1.0254413235772306,8.174334875931763,0.017892631461400577,0.0,0.0,0.0,0
1984-07-01,19.251198173716748,3.2424778721875995,-0.07991957072260014,-0.00275644391509966,0.016334662568020075,-5.07524950952466,7.87200139465011,0.07716312680750062,4.0,-4.0,0.0,0
1984-10-01,20.30256521466569,2.1974055715886145,-0.03272190727947033,0.02588767447391438,-0.005661375218438014,-10.878925631305751,10.73500058632976,0.0586095817533846,0.0,0.0,0.0,0
1985-01-01,20.680475752643748,3.283799208094308,-0.04979388989126354,0.02681400053250005,0.09106182906008575,-13.378330853161955,9.133651492411532,0.07660789042376369,3.0,0.0,0.0,0
1985-04-01,20.6791208389996,-0.11767720950602367,0.03007172875516473,-0.0677522126325093,-0.06653893894296026,-3.5625917025210727,14.643000076163585,-0.0978239413876741,0.0,2.75,0.0,0
1985-07-01,20.44430614344776,1.8492790105708732,0.04048759720394868,-0.036720981022763444,-0.13806990748253245,2.468566987199328,11.634000723795973,-0.07720857822671229,0.0,0.0,0.0,0
1985-10-01,20.58154141741648,-0.4449915203459387,0.04952809253453516,0.0037766004400920927,-0.1077646058946704,12.39328095877672,8.722719974066038,-0.04575149209444279,0.0,0.0,0.0,0
1986-01-01,20.718555557261915,-1.164825701697895,0.08047612329444753,0.053461151046605204,-0.0016361321097053683,17.4984486009565,8.311980035145647,-0.027014972247842328,-0.5,-0.125,0.0,0
1986-04-01,20.09247786770194,0.7851431115255547,0.039162604474544116,-0.009523868691217907,-0.056939601102648396,15.780666285445664,11.457030404508732,-0.04868647316576208,0.0,0.0,0.0,0
1986-07-01,19.659331077899218,-1.3345552429243686,0.06463743380079845,0.05380945892594824,-0.0987478220185789,16.277235502375078,7.644905751818404,-0.010827974874850432,0.0,0.0,0.0,0
1986-10-01,19.681370139262267,0.875348348688668,0.005422594091144983,0.038793728320660525,-0.018317356795279682,8.403742408761127,8.04034858833395,0.03337113422951604,0.0,0.0,0.0,0
1987-01-01,20.00485741212933,1.5040272456445578,0.05255394235052813,-0.028119989943774626,-0.06139115791846006,9.177888630927423,8.791069659309544,-0.08067393229430303,-1.0,-0.125,0.0,0
1987-04-01,19.218399762408463,0.46480797082982406,0.030648538611144582,-0.033803280403962965,-0.02873213315194678,6.1126611185894415,7.528803345961347,-0.0644518190151076,0.0,0.0,0.0,0
1987-07-01,18.91651383405901,1.020741341879809,0.016243205374641523,0.022337229182997742,0.06970256815308873,7.712780415885964,5.759693917189662,0.006094023808356108,0.0,0.0,0.0,0
1987-10-01,18.69997253063878,-0.013978305886941378,0.12231020156573313,0.006016867766233891,0.007028688283091444,12.49043359418289,9.605233208989,-0.11629333379949902,0.0,0.0,0.0,0
1988-01-01,18.90106774746992,-0.26782808198128816,0.015620233306519848,-0.012049665017520472,-0.020447997799244444,11.593832805911228,8.616289046638782,-0.02766989832404021,-0.5,0.0,0.0,0
1988-04-01,18.52193275606496,0.3342097903456711,0.0008833483917445317,-0.01968006374074205,0.06518133664343795,8.970008143154008,5.895867979885167,-0.02056341213248669,0.0,0.0,0.0,0
