fecha,año,trimestre,IPC_2021,IPC_1986,IPC_2001,IPC_2025,inflacion_yoy,inflacion_qoq,diferencial_bases_2021_2025
2000-01-01,2000.0,1.0,70.2,181.25484120836563,95.066130998059,55.37696964916086,2.9224810240195818,0.2904809487417559,-14.82303035083914
2000-04-01,2000.0,2.0,70.86,182.9589465530596,95.95991513564756,55.89760782534955,3.179125171830062,0.2926688735892746,-14.962392174650441
2000-07-01,2000.0,3.0,71.73333333333333,185.21387382735176,97.14259919649709,56.58653308879116,3.6258916748373706,0.4299279675867333,-15.146800244542177
2000-10-01,2000.0,4.0,72.34333333333332,186.78888028229622,97.96867241457142,57.067728978904945,3.9964113123445393,0.2817798796902693,-15.275604354428381
2001-01-01,2001.0,1.0,72.86,188.1229021430416,98.66835191621904,57.475299268345594,3.7890124251072965,0.26125984111301886,-15.384700731654405
2001-04-01,2001.0,2.0,73.79,190.52414149238317,99.92777501918478,58.20892578933874,4.134722090362378,0.41305122705197483,-15.581074210661248
2001-07-01,2001.0,3.0,74.34666666666668,191.96144246492818,100.68162325644384,58.64804990763932,3.643649998838653,0.15737650208731413,-15.698616759027347
2001-10-01,2001.0,4.0,74.37666666666667,192.03890179877786,100.7222498081524,58.67171527928425,2.810957260521363,0.06291163918451526,-15.704951387382414
2002-01-01,2002.0,1.0,74.68,192.82210172992515,101.13302938653909,58.910998481471985,2.4976977819016533,0.25508942388305184,-15.76900151852801
2002-04-01,2002.0,2.0,76.31666666666666,197.04793872106032,103.34943348530673,60.2020759789904,3.4245585198161415,0.5752667298027555,-16.114590687676255
2002-07-01,2002.0,3.0,76.11999999999999,196.54014975471213,103.08310386855055,60.04693632042913,2.3851037973227665,-0.011919364279218877,-16.07306367957086
2002-10-01,2002.0,4.0,77.30666666666667,199.6040967381014,104.69010969168964,60.98303324327344,3.939369235785787,0.4957040695858117,-16.323633423393222
2003-01-01,2003.0,1.0,77.48666666666666,200.06885274119978,104.93386900194106,61.1250254731431,3.758365264070503,0.16416411622450408,-16.361641193523575
2003-04-01,2003.0,2.0,78.5,202.68525690679064,106.30614363743062,61.924389137594424,2.8612428593274806,0.2611059901945471,-16.57561086240558
2003-07-01,2003.0,3.0,78.33666666666666,202.2635338669421,106.08495463368395,61.795544336416405,2.9119709235982136,0.04357934598333927,-16.54112233025026
2003-10-01,2003.0,4.0,79.35666666666667,204.89715121783286,107.4662573917754,62.60016697234439,2.65181195110605,0.3888247173912858,-16.756499694322283
2004-01-01,2004.0,1.0,79.18333333333334,204.44960840003446,107.23152620412588,62.463433713951396,2.1898405975686006,0.01417859449754181,-16.719899619381945
2004-04-01,2004.0,2.0,81.01333333333334,209.17462776486795,109.7097458583488,63.90702138429278,3.201783884389157,0.7084787136413325,-17.10631194904056
2004-07-01,2004.0,3.0,80.92666666666666,208.95085635596868,109.59238026452401,63.83865475509628,3.3064076047393995,-0.047904979957787606,-17.08801191157039
2004-10-01,2004.0,4.0,82.08666666666666,211.94595059815822,111.16327359725547,64.75371579203397,3.440440541673547,0.39395412516093353,-17.332950874632697
2005-01-01,2005.0,1.0,81.76666666666667,211.1197177037611,110.72992371236406,64.50128516115461,3.2621139644342247,0.07129617219793587,-17.265381505512053
2005-04-01,2005.0,2.0,83.62333333333333,215.91358980979433,113.24425585699457,65.9659087174026,3.2222297967114657,0.6217463673250304,-17.65742461593074
2005-07-01,2005.0,3.0,83.70666666666666,216.12875462604356,113.35710738951838,66.03164586086076,3.4348157844267106,0.14446343582384577,-17.67502080580591
2005-10-01,2005.0,4.0,85.00666666666666,219.48532575953178,115.11759129688983,67.05714529880818,3.5572392219275586,0.3949175438518952,-17.949521367858484
2006-01-01,2006.0,1.0,85.04666666666667,219.58860487133143,115.17176003250125,67.08869912766811,4.01192216726769,0.11442092317477393,-17.95796753899856
2006-04-01,2006.0,2.0,86.92,224.42550994061455,117.70866248363654,68.56647011260773,3.9422313126358914,0.6410017563450424,-18.35352988739227
2006-07-01,2006.0,3.0,86.66666666666667,223.77140889921682,117.36559382476416,68.3666291964949,3.5380502421742173,-0.18350262961106903,-18.30003747017177
2006-10-01,2006.0,4.0,87.20666666666666,225.16567690851193,118.09687175551846,68.79260588610383,2.5879320069819376,0.31072605012928783,-18.41406078056284
2007-01-01,2007.0,1.0,87.11,224.91608572166282,117.96596397779082,68.71635079969235,2.426012794933071,0.05124750404302825,-18.39364920030765
2007-04-01,2007.0,2.0,88.99666666666667,229.78741716154573,120.52092267412995,70.20463972758527,2.3892246862099973,0.6143504062850358,-18.792026939081392
2007-07-01,2007.0,3.0,88.71666666666665,229.06446337894832,120.14174152484993,69.98376292556584,2.365471012496142,-0.08871900932433767,-18.73290374110083
2007-10-01,2007.0,4.0,90.66000000000001,234.08210689388076,122.7734392633052,71.51675311101032,3.959389671816364,0.8110048613507503,-19.14324688898968
2008-01-01,2008.0,1.0,90.92666666666666,234.77063430587836,123.13456416738141,71.72711197007646,4.381109936969911,0.14069579627894827,-19.19955469659021
2008-04-01,2008.0,2.0,93.09333333333332,240.36491952835874,126.06870401300051,73.43627769998882,4.602537371952502,0.7773387185801672,-19.65705563334451
2008-07-01,2008.0,3.0,93.07,240.30467337980895,126.03710558389385,73.41787129982053,4.907571207623943,-0.23884451973529655,-19.652128700179464
2008-10-01,2008.0,4.0,92.88666666666666,239.83131078406063,125.78883221234146,73.27324958421256,2.4601267498997417,-0.19680715532102525,-19.613417082454102
2009-01-01,2009.0,1.0,91.35666666666667,235.88088475772443,123.71687807520429,72.0663156303206,0.47464918142507234,-0.35266797319144133,-19.290351036346067
2009-04-01,2009.0,2.0,92.46333333333332,238.7382735175144,125.2155464271205,72.93930489544506,-0.674966280994671,0.4579644827042058,-19.52402843788826
2009-07-01,2009.0,3.0,92.07000000000001,237.722695584818,124.68288719360811,72.62902557832251,-1.0742429084277287,-0.24747301869157598,-19.440974421677485
