fecha,año,trimestre,mes,usd_barril,yoy_pct,volatilidad_30d
1989-01-01,1989.0,1.0,2.0,17.627333333333333,12.749477374312345,23.89380310078752
1989-04-01,1989.0,2.0,5.0,18.88296703296703,36.91092197580491,30.833332564113707
1989-07-01,1989.0,3.0,7.989130434782608,17.375978260869566,20.000896870673788,16.582626929959904
1989-10-01,1989.0,4.0,11.0,19.18173913043478,4.893803948787993,14.767793009933962
1990-01-01,1990.0,1.0,2.0,19.869222222222223,8.407471174142902,24.327353783144428
1990-04-01,1990.0,2.0,5.0,16.012857142857143,-8.571846954396294,28.09343247117813
1990-07-01,1990.0,3.0,7.989130434782608,26.274565217391306,31.18597502880373,49.6815284592935
1990-10-01,1990.0,4.0,11.0,32.49228260869565,74.30752407005853,62.31538237382342
1991-01-01,1991.0,1.0,2.0,20.68111111111111,29.73334508080894,75.64658470788274
1991-04-01,1991.0,2.0,5.0,18.873956043956042,-36.46735740709429,21.458664562929055
1991-07-01,1991.0,3.0,7.989130434782608,19.903152173913043,-30.812846332103646,20.129087629282186
1991-10-01,1991.0,4.0,11.0,20.631847826086958,6.7010567186992525,19.623057354675463
1992-01-01,1992.0,1.0,2.0,17.958901098901098,-5.172561061939081,24.41977597551869
1992-04-01,1992.0,2.0,5.0,19.990549450549448,-2.9066295262128223,18.34368522189747
1992-07-01,1992.0,3.0,7.989130434782608,20.10304347826087,3.121843065621897,12.70200117452323
1992-10-01,1992.0,4.0,11.0,19.218804347826087,6.020342563483161,13.439666391719047
1993-01-01,1993.0,1.0,2.0,18.249666666666666,-10.14073588754843,16.784307046564354
1993-04-01,1993.0,2.0,5.0,18.27274725274725,-9.442272285449281,12.301826987296888
1993-07-01,1993.0,3.0,7.989130434782608,16.487065217391304,-10.65108908249449,15.929799975678481
1993-10-01,1993.0,4.0,11.0,15.152608695652173,-18.29072154723754,22.061179235999692
1994-01-01,1994.0,1.0,2.0,13.955444444444444,-21.402598289852104,25.769475248537173
1994-04-01,1994.0,2.0,5.0,15.965934065934066,-3.3092533196507037,25.834816834768915
1994-07-01,1994.0,3.0,7.989130434782608,16.793804347826086,15.94608416779006,23.642978218571468
1994-10-01,1994.0,4.0,11.0,16.528260869565216,17.501873712756353,20.036049491486903
1995-01-01,1995.0,1.0,2.0,16.867444444444445,1.3222996772407463,16.441982789200186
1995-04-01,1995.0,2.0,5.0,18.07967032967033,9.792419204274061,20.184590755642134
1995-07-01,1995.0,3.0,7.989130434782608,16.222826086956523,-1.7156760906642747,16.434781335305313
1995-10-01,1995.0,4.0,11.0,16.97586956521739,-2.17960898259471,13.973961337630541
1996-01-01,1996.0,1.0,2.0,18.548681318681318,7.090710011444217,22.55782901800109
1996-04-01,1996.0,2.0,5.0,19.48813186813187,20.0440292995827,35.753830833936156
1996-07-01,1996.0,3.0,7.989130434782608,20.878804347826087,19.12709011922611,25.722835437951886
1996-10-01,1996.0,4.0,11.0,23.593152173913044,23.680174670558426,28.309701706647235
1997-01-01,1997.0,1.0,2.0,21.270555555555553,11.224712577690457,22.728083572124838
1997-04-01,1997.0,2.0,5.0,18.07076923076923,-17.103949250853866,23.77789735919943
1997-07-01,1997.0,3.0,7.989130434782608,18.475,-21.277523546490396,20.882859470434333
1997-10-01,1997.0,4.0,11.0,18.793152173913043,-4.379441458412764,24.723119297753367
1998-01-01,1998.0,1.0,2.0,14.15488888888889,-22.526371522635035,33.76640742361625
1998-04-01,1998.0,2.0,5.0,13.354945054945054,-29.06928326817234,43.13974961378917
1998-07-01,1998.0,3.0,7.989130434782608,12.456630434782609,-28.448397392269385,33.86228980891114
1998-10-01,1998.0,4.0,11.0,11.189782608695653,-18.42097158530277,40.27252159289743
1999-01-01,1999.0,1.0,2.0,11.335555555555556,-11.495642850425947,40.33303471334738
1999-04-01,1999.0,2.0,5.0,15.441538461538462,22.282806025188204,32.3277345263925
1999-07-01,1999.0,3.0,7.989130434782608,20.575434782608696,92.9534063803678,26.174043732841735
