fecha,año,trimestre,periodo,activos_ambos_sexos_25_o_mas,activos_ambos_sexos_menos_de_25,activos_ambos_sexos_total,activos_hombres_25_o_mas,activos_hombres_menos_de_25,activos_hombres_total,activos_mujeres_25_o_mas,activos_mujeres_menos_de_25,activos_mujeres_total,inactivos_ambos_sexos_25_o_mas,inactivos_ambos_sexos_menos_de_25,inactivos_ambos_sexos_total,inactivos_hombres_25_o_mas,inactivos_hombres_menos_de_25,inactivos_hombres_total,inactivos_mujeres_25_o_mas,inactivos_mujeres_menos_de_25,inactivos_mujeres_total,ocupados_ambos_sexos_25_o_mas,ocupados_ambos_sexos_menos_de_25,ocupados_ambos_sexos_total,ocupados_hombres_25_o_mas,ocupados_hombres_menos_de_25,ocupados_hombres_total,ocupados_mujeres_25_o_mas,ocupados_mujeres_menos_de_25,ocupados_mujeres_total,parados_1er_empleo_ambos_sexos_25_o_mas,parados_1er_empleo_ambos_sexos_menos_de_25,parados_1er_empleo_ambos_sexos_total,parados_1er_empleo_hombres_25_o_mas,parados_1er_empleo_hombres_menos_de_25,parados_1er_empleo_hombres_total,parados_1er_empleo_mujeres_25_o_mas,parados_1er_empleo_mujeres_menos_de_25,parados_1er_empleo_mujeres_total,poblacion_mayor_16_ambos_sexos_25_o_mas,poblacion_mayor_16_ambos_sexos_menos_de_25,poblacion_mayor_16_ambos_sexos_total,poblacion_mayor_16_hombres_25_o_mas,poblacion_mayor_16_hombres_menos_de_25,poblacion_mayor_16_hombres_total,poblacion_mayor_16_mujeres_25_o_mas,poblacion_mayor_16_mujeres_menos_de_25,poblacion_mayor_16_mujeres_total,parados_ambos_sexos_total,parados_ambos_sexos_menos_de_25,parados_ambos_sexos_25_o_mas,parados_hombres_total,parados_hombres_menos_de_25,parados_hombres_25_o_mas,parados_mujeres_total,parados_mujeres_menos_de_25,parados_mujeres_25_o_mas,tasa_actividad_ambos_sexos_total,tasa_empleo_ambos_sexos_total,tasa_paro_ambos_sexos_total,tasa_inactividad_ambos_sexos_total,tasa_actividad_ambos_sexos_25_o_mas,tasa_empleo_ambos_sexos_25_o_mas,tasa_paro_ambos_sexos_25_o_mas,tasa_inactividad_ambos_sexos_25_o_mas,tasa_actividad_ambos_sexos_menos_de_25,tasa_empleo_ambos_sexos_menos_de_25,tasa_paro_ambos_sexos_menos_de_25,tasa_inactividad_ambos_sexos_menos_de_25,tasa_actividad_hombres_total,tasa_empleo_hombres_total,tasa_paro_hombres_total,tasa_inactividad_hombres_total,tasa_actividad_hombres_25_o_mas,tasa_empleo_hombres_25_o_mas,tasa_paro_hombres_25_o_mas,tasa_inactividad_hombres_25_o_mas,tasa_actividad_hombres_menos_de_25,tasa_empleo_hombres_menos_de_25,tasa_paro_hombres_menos_de_25,tasa_inactividad_hombres_menos_de_25,tasa_actividad_mujeres_total,tasa_empleo_mujeres_total,tasa_paro_mujeres_total,tasa_inactividad_mujeres_total,tasa_actividad_mujeres_25_o_mas,tasa_empleo_mujeres_25_o_mas,tasa_paro_mujeres_25_o_mas,tasa_inactividad_mujeres_25_o_mas,tasa_actividad_mujeres_menos_de_25,tasa_empleo_mujeres_menos_de_25,tasa_paro_mujeres_menos_de_25,tasa_inactividad_mujeres_menos_de_25,tasa_paro_juvenil_ratio,brecha_genero_actividad,brecha_genero_empleo,brecha_genero_paro,ratio_dependencia,ratio_paro_juvenil_adulto,convergencia_actividad
1987-07-01,1987,3,1987Q3,11609.68535785567,3081.2222032989694,14690.90756115464,8132.439594556701,1671.3126670103093,9803.75226156701,3477.145763298969,1409.9095362886596,4887.2552995876285,11934.81464214433,2733.077796701031,14667.89243884536,3114.4604054432984,1289.0873329896908,4403.54773843299,8820.554236701031,1443.8904637113403,10264.244700412371,10080.5,1831.4,11911.9,7230.8,1076.5,8307.3,2849.6,754.9000000000001,3604.7,249.1,802.2,1051.3,83.0,344.6,427.6,166.2,457.5,623.7,23544.5,5814.3,29358.8,11246.9,2960.4,14207.3,12297.7,2853.8,15151.5,2779.007561154639,1249.822203298969,1529.1853578556702,1496.4522615670105,594.8126670103094,901.639594556701,1282.5552995876287,655.0095362886597,627.5457632989691,50.03919629260951,40.573524803466086,18.91651383405901,49.9608037073905,49.3095430264209,42.81467009280299,13.171634809387406,50.6904569735791,52.99386346247991,31.49820270711865,40.56254696466951,47.00613653752009,69.00503446514827,58.47205309946296,15.264076668210514,30.994965534851733,72.3082768990273,64.29149365602966,11.086951019718573,27.6917231009727,56.45563663728919,36.36332927982705,35.58955058207791,43.54436336271081,32.25591723319558,23.79104379104379,26.242854546515037,67.74408276680441,28.274764901558573,23.1718126153671,18.047726670612168,71.72523509844142,49.404637195621966,26.45244936575794,46.45755769642198,50.59536280437804,3.0795377758090163,36.74911723195269,34.68100930841916,10.97877787830452,99.84333764123508,3.0795377758090163,-36.74911723195269
1987-10-01,1987,4,1987Q4,11701.5991371134,3072.296609175258,14773.79574628866,8150.689516597939,1671.2807675773197,9822.070284175255,3550.909620515464,1400.8158415979383,4951.825462113402,11929.7008628866,2748.903390824742,14678.70425371134,3138.710483402061,1293.3192324226802,4431.829715824742,8791.090379484536,1455.7841584020616,10246.774537886598,10181.3,1829.9,12011.1,7267.200000000001,1098.0,8365.3,2914.1,731.6999999999999,3645.9,243.5,794.4000000000001,1037.8,73.7,329.1,402.8,169.8,465.2000000000001,635.0,23631.3,5821.2,29452.5,11289.4,2964.6,14253.9,12342.0,2856.6,15198.6,2762.6957462886603,1242.396609175258,1520.299137113402,1456.7702841752578,573.2807675773196,883.4895165979382,1305.9254621134023,669.1158415979384,636.8096205154638,50.16143195412498,40.78125795772854,18.69997253063878,49.83856804587501,49.517373725158585,43.08396067926859,12.9922339613527,50.482626274841415,52.77771952819449,31.435099292242157,40.43869349934845,47.222280471805504,68.90794999386314,58.687797725534764,14.83160109862297,31.092050006136866,72.19772101792779,64.37188867433167,10.83944511441411,27.80227898207222,56.37457895086418,37.03703703703704,34.30188264586713,43.62542104913581,32.580799956005166,23.988393667837823,26.37260687205326,67.41920004399483,28.77094166679196,23.6112461513531,17.93370399618963,71.22905833320804,49.03787165154164,25.61436672967864,47.76615324642993,50.96212834845837,3.1125281163839302,36.327150037857976,34.69940405769694,11.54100577343029,99.35635029608956,3.1125281163839307,-36.327150037857976
1988-01-01,1988,1,1988Q1,11766.841292226803,3047.040550989691,14813.881843216495,8156.114258144331,1648.4337524329896,9804.54801057732,3610.7270340824734,1398.5067985567011,5009.333832639175,11951.9587077732,2781.2594490103093,14733.218156783503,3176.0857418556698,1320.2662475670102,4496.351989422679,8775.872965917526,1461.193201443299,10236.866167360826,10205.4,1808.5,12013.9,7262.900000000001,1082.8,8345.7,2942.5,725.6,3668.2,256.5,762.0999999999999,1018.6,78.19999999999999,309.7,387.9,178.3,452.4,630.6,23718.800000000003,5828.3,29547.1,11332.2,2968.7,14300.9,12386.6,2859.7,15246.2,2799.981843216495,1238.5405509896907,1561.441292226804,1458.8480105773197,565.6337524329897,893.21425814433,1341.1338326391751,672.906798556701,668.2270340824741,50.1365001750307,40.66016631073777,18.90106774746992,49.863499824969296,49.60976648155388,43.026628665868415,13.26984237697074,50.39023351844612,52.2800911241647,31.029631281848907,40.64732747279677,47.7199088758353,68.55895790179164,58.35786558887903,14.87929896414897,31.44104209820836,71.97291133358334,64.09082084679056,10.951468185385046,28.027088666416667,55.52712474931754,36.47387745477818,34.31340517009847,44.47287525068246,32.856277843916345,24.05976571211187,26.77269827578245,67.14372215608365,29.150267499414483,23.75550998659842,18.506717006711582,70.84973250058552,48.90396889732144,25.37329090464035,48.11609062259547,51.096031102678566,3.0631356664295057,35.7026800578753,34.29809987676716,11.893399311633477,99.45548582547977,3.063135666429506,-35.7026800578753
1988-04-01,1988,2,1988Q2,11809.141680773197,3054.122028886598,14863.263709659792,8196.440792051548,1649.075428804124,9845.51622085567,3612.9008887216496,1405.046600082474,5017.847488804124,12072.358319226803,2804.577971113403,14876.936290340209,3214.559207948452,1334.924571195876,4549.48377914433,8857.59911127835,1469.6533999175258,10327.352511195875,10267.0,1843.3,12110.3,7331.6,1092.3000000000002,8423.9,2935.6,751.0,3686.5,263.70000000000005,755.6,1019.3,73.0,316.0,388.9,190.7,439.7000000000001,630.4,23881.5,5858.700000000001,29740.2,11411.0,2984.0,14395.0,12470.5,2874.7,15345.2,2752.963709659793,1210.8220288865978,1542.141680773196,1421.6162208556702,556.7754288041237,864.8407920515465,1331.3474888041237,654.0466000824741,677.3008887216495,49.97701330071684,40.72030450366843,18.52193275606496,50.02298669928316,49.448911001290526,42.99143688629274,13.058880335765648,50.55108899870947,52.129687966385,31.46261115947223,39.64550261693413,47.87031203361501,68.39538882150518,58.51962486974644,14.43922481021638,31.604611178494824,71.82929447069975,64.25028481289984,10.551418768134347,28.170705529300257,55.26392187681381,36.60522788203754,33.76288428528015,44.7360781231862,32.6997855277489,24.023798972968745,26.532242994125287,67.30021447225111,28.971580038664445,23.540355238362533,18.746733153847973,71.02841996133556,48.876286224039866,26.12446516158208,46.54981550391871,51.12371377596013,3.0359036607719774,35.69560329375628,34.49582589677769,12.093018183908908,100.09198908764252,3.0359036607719783,-35.69560329375628
1988-07-01,1988,3,1988Q3,11857.989257295878,3151.9665150039173,15010.055772299796,8220.42610195402,1697.596560919381,9917.922662873403,3637.663155341856,1454.469954084536,5092.033109426392,12111.81074270412,2714.133484996083,14825.844227700209,3233.973898045979,1290.5034390806186,4524.4773371265965,8877.836844658144,1423.530045915464,10301.466890573609,10346.3,1972.7,12319.1,7382.900000000001,1168.8,8551.6,2963.5,804.0,3767.4,259.6,753.1,1012.7,75.69999999999999,309.4,385.1,183.9,443.7,627.6,23969.8,5866.1,29835.9,11454.4,2988.1,14442.4,12515.5,2878.0,15393.5,2690.955772299794,1179.2665150039174,1511.6892572958764,1366.322662873402,528.7965609193815,837.5261019540206,1324.633109426392,650.4699540845361,674.1631553418557,50.30870787306498,41.28952034294256,17.92768669964438,49.69129212693503,49.47053900030821,43.16389790486362,12.748276495239509,50.529460999691786,53.73189197258685,33.628816419767816,37.41367522118019,46.26810802741315,68.6722612784122,59.2117653575583,13.776298821002838,31.3277387215878,71.76653602069092,64.45470736136333,10.188353882956726,28.233463979309075,56.81190592414516,39.11515678859476,31.14971914369317,43.18809407585484,33.079112024077645,24.47396628447072,26.013835357319763,66.92088797592235,29.06526431498426,23.67863848827454,18.53286372466502,70.93473568501574,50.53752446436887,27.93606671299513,44.72213071558093,49.46247553563113,2.934802617055827,35.59314925433455,34.73779907308758,12.237536536316926,98.77274576860974,2.934802617055827,-35.59314925433455
1988-10-01,1988,4,1988Q4,11885.664570296907,3059.5856312536084,14945.250201550516,8255.96919594639,1649.359694039175,9905.328889985569,3629.695374350515,1410.225937214433,5039.921311564949,12172.735429703094,2814.014368746392,14986.749798449484,3241.9308040536107,1342.8403059608245,4584.771110014433,8930.804625649485,1471.174062785567,10401.97868843505,10423.2,1948.0,12371.2,7454.9,1164.5,8619.4,2968.3,783.5,3751.8,246.3,682.2,928.4,64.4,272.6,336.9,181.9,409.7,591.5,24058.4,5873.6,29932.0,11497.9,2992.2,14490.1,12560.5,2881.4,15441.9,2574.050201550516,1111.5856312536084,1462.4645702969071,1285.9288899855671,484.8596940391753,801.0691959463918,1288.1213115649484,626.7259372144331,661.3953743505153,49.93067687274661,41.331016971802754,17.223199122377135,50.06932312725338,49.40338746673472,43.32457686296678,12.304440880417465,50.59661253326527,52.09046634523305,33.165350040860794,36.33124760094251,47.90953365476695,68.35928592615349,59.48475165802858,12.9821927597544,31.64071407384651,71.80414854839918,64.83705720174987,9.702909215549276,28.195851451600817,55.12197359933077,38.91785308468685,29.396843865620674,44.87802640066923,32.63796107710158,24.29623297651196,25.55836156824784,67.36203892289842,28.89769813582672,23.63202101827156,18.221787399138503,71.10230186417328,48.942386937406575,27.1916429513431,44.441526756512616,51.05761306259342,2.9526939057234003,35.72132484905191,35.18851868151662,12.57616880849344,100.27767749846478,2.9526939057234,-35.72132484905191
1989-01-01,1989,1,1989Q1,11947.84462119732,3023.4533662548456,14971.297987452166,8262.48545867361,1628.934817847629,9891.320276521235,3685.3591625237113,1394.6185484072166,5079.977710930927,12198.955378802682,2857.446633745154,15056.402012547836,3278.81454132639,1367.165182152371,4646.179723478763,8920.04083747629,1490.1814515927836,10410.322289069072,10460.1,1947.4,12407.5,7450.5,1163.5,8613.9,3009.6000000000004,784.0,3793.6,249.9,628.9,878.7,68.8,239.0,307.8,181.0,389.9,570.9,24146.800000000003,5880.9,30027.7,11541.3,2996.1,14537.5,12605.4,2884.8,15490.3,2563.797987452165,1076.0533662548455,1487.7446211973197,1277.4202765212374,465.43481784762895,811.9854586736084,1286.3777109309276,610.6185484072165,675.7591625237112,49.85829080299912,41.320181032846335,17.124754243759966,50.141709197000885,49.48003305281578,43.31878344128414,12.451991705330943,50.51996694718422,51.41140584357574,33.11397915285076,35.59020880774337,48.58859415642426,68.04003629593285,59.252966466036106,12.91455782251249,31.95996370406716,71.59059602188323,64.55511944061762,9.827375342866356,28.409403978116764,54.36850631980338,38.83381729581789,28.572955329337542,45.63149368019662,32.794572803179584,24.490164812818342,25.322506989803177,67.20542719682041,29.236352376947263,23.875481936313008,18.33631764837149,70.76364762305273,48.343682349113166,27.17692734331669,43.783911314287295,51.65631765088684,2.8581940664565737,35.24546349275327,34.762801653217764,12.407949167290688,100.56844787383832,2.8581940664565737,-35.24546349275327
1989-04-01,1989,2,1989Q2,12034.035480590102,2958.176043260206,14992.21152385031,8291.37388491464,1595.329860649897,9886.703745564537,3742.661595675464,1362.9461826103093,5105.607778285774,12201.764519409897,2930.2239567397937,15131.98847614969,3293.726115085361,1404.670139350103,4698.396254435464,8908.038404324536,1525.4538173896908,10433.392221714226,10583.4,1987.6,12571.0,7508.599999999999,1179.9,8688.5,3074.8,807.8,3882.6,253.3,577.0,830.4,70.5,220.1,290.6,182.8,356.9,539.8,24235.8,5888.4,30124.2,11585.1,3000.0,14585.1,12650.7,2888.4,15539.0,2421.2115238503093,970.5760432602062,1450.635480590103,1198.203745564536,415.42986064989685,782.7738849146391,1223.0077782857734,555.1461826103094,667.861595675464,49.76799889739914,41.73056877858997,16.149795645549244,50.23200110260086,49.65396430318002,43.66845740598618,12.054439119195363,50.34603569681998,50.237348740917845,33.754500373615926,32.80994873417115,49.76265125908216,67.78632814011928,59.5710691047713,12.119345096206455,32.21367185988072,71.56929059666847,64.81256096192523,9.440822423155,28.430709403331527,53.17766202166323,39.330000000000005,26.04037389989436,46.82233797833676,32.85673324078624,24.98616384580733,23.9542054814168,67.14326675921376,29.58462057969491,24.305374406159345,17.844562715666264,70.41537942030509,47.186891795122186,27.96704057609749,40.73133552104718,52.81310820487781,2.7218146285981013,34.92959489933304,34.58490525896398,11.834860385210344,100.93233044422443,2.7218146285981013,-34.92959489933304
1989-07-01,1989,3,1989Q3,12109.785559028867,3022.613003315464,15132.298562344333,8329.291560018557,1648.888971330928,9978.080531349486,3780.493999010309,1373.624031984536,5154.118030994845,12215.614440971134,2873.386996684536,15089.10143765567,3299.908439981444,1355.211028669072,4655.119468650515,8915.706000989692,1518.375968015464,10434.081969005156,10719.2,2073.6,12792.7,7613.3,1242.0,8855.2,3105.9,831.5,3937.4,255.1,555.8,810.9,64.5,216.6,281.1,190.7,339.2,529.8,24325.4,5896.0,30221.4,11629.2,3004.1,14633.2,12696.2,2892.0,15588.2,2339.59856234433,949.013003315464,1390.585559028866,1122.8805313494845,406.8889713309279,715.9915600185566,1216.718030994845,542.1240319845361,674.5939990103093,50.07146777563028,42.32993838802968,15.460959567413358,49.92853222436972,49.782472473335964,44.0658735313705,11.48315593410378,50.21752752666404,51.2654851308593,35.1696065128901,31.39710582448048,48.7345148691407,68.18795978562096,60.51444660088019,11.2534723268827,31.81204021437905,71.62394283371648,65.46710005847349,8.596067923175948,28.376057166283523,54.88795217638987,41.343497220465366,24.676553631291544,45.11204782361013,33.06422826878565,25.25884964267844,23.606716487243403,66.93577173121436,29.776578811064013,24.46322521699406,17.844070092080834,70.223421188936,47.49737316682352,28.75172890733057,39.466696807954456,52.50262683317649,2.734187883945243,35.12373151683531,35.25559695820175,12.353244160360704,99.71453692569776,2.7341878839452436,-35.12373151683531
1989-10-01,1989,4,1989Q4,12192.389402084124,2976.7879806779383,15169.177382762064,8355.911441647835,1629.22840262433,9985.239844272164,3836.477960436289,1347.5595780536082,5183.937538489897,12222.810597915875,2926.812019322062,15149.722617237938,3317.388558352164,1378.8715973756705,4696.160155727835,8905.422039563713,1548.040421946392,10453.562461510104,10757.1,2024.6,12781.7,7611.0,1198.7,8809.8,3146.1000000000004,825.9000000000001,3971.9,242.3,527.0999999999999,769.4,59.1,207.2,266.3,183.2,319.9,503.1,24415.2,5903.6,30318.9,11673.3,3008.1000000000004,14681.4,12741.9,2895.6000000000004,15637.5,2387.477382762062,952.1879806779382,1435.2894020841236,1175.439844272165,430.52840262432994,744.911441647835,1212.0375384898969,521.6595780536082,690.3779604362886,50.032083560953936,42.157532100439,15.739003655367242,49.967916439046064,49.937700293604486,44.05902880173007,11.772010840129338,50.06229970639551,50.42326683172874,34.29432888407074,31.987094373482567,49.57673316827126,68.01285874829487,60.0065388859373,11.771773764116771,31.98714125170512,71.58139893301667,65.20007195908613,8.91478382519734,28.418601066983324,54.161377701018246,39.84907416641734,26.425294448024783,45.83862229898176,33.150679702573285,25.399840127897683,23.380635462729146,66.84932029742673,30.109151385870938,24.690980152096625,17.995097783848028,69.89084861412907,46.53818131142451,28.522585992540407,38.71142965026336,53.46181868857549,2.717215844250032,34.86217904572159,34.60669875803962,11.60886169861237,99.87174805176822,2.7172158442500316,-34.86217904572159
1990-01-01,1990,1,1990Q1,12255.14949446598,2951.753320492371,15207.00281495835,8375.171548596289,1616.0962870655671,9991.367835661857,3879.9779458696903,1335.657033426804,5215.634979296495,12207.45050553402,2948.6466795076285,15155.99718504165,3322.028451403712,1390.203712934433,4712.232164338146,8885.52205413031,1558.342966573196,10443.765020703504,10829.9,2007.5,12837.5,7642.1,1196.7,8838.9,3187.8,810.8,3998.6,246.1,511.4,757.5,62.0,201.1,263.1,184.1,310.3,494.5,24462.6,5900.4,30363.0,11697.2,3006.3,14703.6,12765.5,2894.0,15659.4,2369.5028149583504,944.2533204923712,1425.2494944659793,1152.4678356618556,419.396287065567,733.0715485962886,1217.0349792964948,524.8570334268042,692.1779458696906,50.0839930670828,42.28007772617989,15.581655660822207,49.9160069329172,50.0974937024927,44.27125489522782,11.62980096741843,49.9025062975073,50.02632568118045,34.023117076808354,31.98957426208176,49.97367431881955,67.95184740921853,60.1138496694687,11.534635243318643,32.048152590781484,71.59979780286126,65.33272920015047,8.75291382800576,28.400202197138736,53.756986563735055,39.80640654625287,25.95119427117102,46.24301343626494,33.30673575805264,25.534822534707587,23.33435879097224,66.69326424194736,30.39424970326028,24.971994829814737,17.83973918219115,69.60575029673973,46.15262727805128,28.01658604008293,39.2957937772554,53.84737272194872,2.7506553509989065,34.64511165116589,34.57902713476111,11.799723547653594,99.66459117199263,2.7506553509989065,-34.64511165116589
1990-04-01,1990,2,1990Q2,12255.351010265153,2942.91636662598,15198.167376891131,8360.617945161237,1599.3886959661854,9960.006641127424,3894.633065103918,1343.5276706597938,5238.160735763711,12255.148989734847,2954.28363337402,15209.632623108866,3360.6820548387623,1405.3113040338144,4765.993358872576,8894.666934896082,1549.0723293402066,10443.639264236288,10852.1,2054.8,12906.8,7646.799999999999,1211.8,8858.6,3205.2000000000003,843.0,4048.2,234.7,466.8,701.5,56.5,176.2,232.6,178.3,290.6,468.9,24510.5,5897.2,30407.8,11721.3,3004.7,14726.0,12789.3,2892.6000000000004,15681.8,2291.367376891134,888.1163666259794,1403.2510102651545,1101.4066411274227,387.5886959661856,713.8179451612372,1189.9607357637112,500.5276706597937,689.4330651039174,49.98114752429026,42.44568827734989,15.076603119762757,50.01885247570974,50.00041211017789,44.27531058117949,11.45010868387028,49.99958788982211,49.90362149199586,34.843654615749855,30.17810416556943,50.09637850800415,67.63551976862301,60.15618633709087,11.05829223626651,32.364480231376994,71.32841873479254,65.2384974362912,8.537861074902532,28.671581265207465,53.22956354931227,40.33014943255567,24.233552290554645,46.77043645068774,33.40280284000377,25.81463862566797,22.71714817071603,66.59719715999623,30.452277021446974,25.06157491027656,17.70213146088826,69.54772297855303,46.44706045287263,29.14333125907488,37.25473479932045,53.55293954712737,2.6356172678152125,34.23271692861924,34.34154771142289,11.65885593444952,100.07543834683099,2.635617267815213,-34.23271692861924
1990-07-01,1990,3,1990Q3,12302.589552115258,2974.84033066,15277.429882775255,8382.500341565155,1630.240611031134,10012.840952596289,3920.089210550104,1344.499719628866,5264.588930178969,12255.110447884745,2919.15966934,15174.270117224743,3362.399658434844,1372.659388968866,4735.059047403711,8892.610789449896,1546.600280371134,10439.21106982103,10963.6,2070.0,13033.6,7722.0,1231.6,8953.7,3241.6000000000004,838.3,4079.9,238.7,479.4,718.0,59.5,184.5,244.1,179.10000000000002,294.9,474.0,24557.7,5894.0,30451.7,11744.9,3002.9,14747.9,12812.7,2891.1,15703.8,2243.829882775258,904.84033066,1338.9895521152578,1059.1409525962888,398.6406110311341,660.5003415651547,1184.688930178969,506.199719628866,678.489210550103,50.16938260515917,42.80089453133979,14.687220952688474,49.83061739484083,50.09666846697882,44.64424600023618,10.88380252338856,49.90333153302118,50.47235036749236,35.12046148625721,30.41643349171791,49.52764963250764,67.89333364476494,60.7116945463422,10.577826588982798,32.106666355235056,71.37140666642675,65.74768622976782,7.879514639445014,28.62859333357325,54.28887445573059,41.013686769456186,24.45286961530128,45.71112554426941,33.52429940637916,25.980335969637924,22.502971189028724,66.47570059362086,30.595340642878572,25.29989775769354,17.30800433633221,69.40465935712142,46.50478086641299,28.995883919615373,37.64967089532728,53.49521913358701,2.794651357037675,34.36903423838578,34.73135857670428,11.925144600045924,99.32475706750374,2.794651357037675,-34.36903423838578
1990-10-01,1990,4,1990Q4,12391.3982736,2933.2582547278357,15324.656528327834,8404.118595907217,1609.2140533567012,10013.33264926392,3987.179677692784,1324.044201371134,5311.223879063918,12214.001726400002,2957.7417452721647,15171.743471672167,3364.781404092784,1392.085946643299,4756.96735073608,8849.320322307216,1565.555798628866,10414.876120936082,10990.0,2051.8,13041.8,7700.7,1220.0,8920.7,3289.2000000000003,831.8000000000001,4121.0,219.6,445.2,664.9,50.8,178.3,229.2,168.8,266.8,435.7,24605.4,5891.0,30496.4,11768.9,3001.3,14770.3,12836.5,2889.6,15726.1,2282.856528327835,881.4582547278351,1401.3982735999998,1092.6326492639178,389.21405335670113,703.4185959072165,1190.2238790639174,492.244201371134,697.9796776927834,50.250706733672935,42.76504767775868,14.89662443075278,49.749293266327065,50.36048295739959,44.664992237476326,11.309444201996904,49.6395170426004,49.79219580254346,34.82940078085215,30.05048237082765,50.20780419745654,67.7936984980936,60.39620048340251,10.911778201478578,32.206301501906395,71.40955056043654,65.4326232698043,8.369927052787897,28.590449439563457,53.61723431035556,40.64905207743311,24.18659298586347,46.38276568964445,33.77330602669395,26.20484417624204,22.409597225897578,66.22669397330604,31.061268084702085,25.62380711253068,17.505598797009206,68.93873191529791,45.8210202578604,28.78599114064231,37.17732390364182,54.1789797421396,2.657113986691021,34.02039247139965,34.19135630716047,11.497819024419,99.00217628778168,2.657113986691021,-34.02039247139965
1991-01-01,1991,1,1991Q1,12428.513857962267,2876.3078338470104,15304.821691809277,8401.54880445134,1594.348336749072,9995.897141200412,4027.065053510928,1281.8594970979382,5308.924550608866,12230.986142037733,3038.492166152989,15269.378308190724,3397.45119554866,1425.651663250928,4823.102858799588,8833.434946489073,1612.8405029020616,10446.275449391134,10998.3,2027.1,13025.4,7685.0,1205.8,8890.8,3313.4,821.2,4134.6,229.3,395.9,625.2,54.2,155.60000000000002,209.8,175.1,240.2,415.4,24659.5,5914.799999999999,30574.2,11799.0,3020.0,14819.0,12860.5,2894.7,15755.2,2279.421691809278,849.2078338470103,1430.213857962268,1105.0971412004124,388.5483367490722,716.5488044513402,1174.3245506088658,460.6594970979381,713.6650535109277,50.057962896197694,42.60258649449536,14.893487410109213,49.9420371038023,50.40051038326919,44.600661002858935,11.507521126880416,49.59948961673081,48.62899563547391,34.27165753702577,29.52423324979128,51.371004364526094,67.4532501599326,59.99595114380188,11.055507330557631,32.5467498400674,71.20560051234291,65.13263835918298,8.52877036281329,28.794399487657085,52.79299128308186,39.92715231788079,24.37035419382284,47.20700871691814,33.696332325891554,26.24276429369351,22.119819926131477,66.30366767410845,31.313440795543933,25.76416158003188,17.721716536183862,68.68655920445606,44.28298259225268,28.36908833385153,35.93681664338773,55.71701740774733,2.565646669188,33.75691783404104,33.753186850108364,11.064312595573842,99.7684168797764,2.565646669188,-33.75691783404104
1991-04-01,1991,2,1991Q2,12469.75836552536,2841.502919913402,15311.161285438764,8423.968624928659,1575.05561971134,9999.02424464,4045.689740596701,1266.4473002020618,5312.137040798763,12264.941634474637,3075.2970800865983,15340.338714561236,3412.531375071341,1446.24438028866,4858.675755360002,8852.5102594033,1629.0526997979382,10481.662959201236,11043.9,2023.8,13067.6,7702.4,1202.9,8905.3,3341.4,820.9,4162.3,231.1,384.5,615.7,53.1,156.1,209.1,178.0,228.5,406.5,24734.7,5916.8,30651.5,11836.5,3021.3,14857.7,12898.2,2895.5,15793.8,2243.5612854387628,817.702919913402,1425.858365525361,1093.72424464,372.15561971134014,721.5686249286599,1149.837040798763,445.5473002020619,704.2897405967011,49.95240456564528,42.63282384222632,14.653109869415564,50.04759543435472,50.41402711787634,44.64941964123277,11.43453083635826,49.58597288212365,48.024319225145376,34.20429962141698,28.777127561013465,51.97568077485462,67.29860102599997,59.93727158308487,10.938309757837557,32.70139897400002,71.1694219146594,65.07329024627212,8.565661353407176,28.83057808534061,52.13171878699037,39.81398735643597,23.62809383071469,47.86828121300963,33.634318788377485,26.35401233395383,21.645470212226808,66.36568121162252,31.36631266840877,25.90594036377169,17.40839722654622,68.63368733159122,43.73846659306032,28.350889310999825,35.18087962530891,56.26153340693967,2.5166863400736244,33.66428223762249,33.58325924913103,10.707160454389252,100.19056313612357,2.5166863400736244,-33.66428223762249
1991-07-01,1991,3,1991Q3,12538.021396151958,2908.259024777526,15446.280420929485,8438.451851344536,1603.1852718692785,10041.637123213814,4099.569544807423,1305.0737529082476,5404.64329771567,12271.07860384804,3010.540975222474,15281.519579070517,3435.048148655464,1419.2147281307216,4854.3628767861865,8835.930455192578,1591.3262470917523,10427.15670228433,11054.9,2065.3,13120.2,7695.4,1227.0,8922.4,3359.5,838.3000000000001,4197.8,238.1,406.1,644.1,52.1,160.7,212.8,186.0,245.4,431.3,24809.1,5918.8,30727.8,11873.5,3022.4,14896.0,12935.5,2896.4,15831.8,2326.0804209294847,842.9590247775259,1483.1213961519588,1119.2371232138146,376.1852718692784,743.0518513445362,1206.84329771567,466.77375290824745,740.0695448074227,50.26809736111757,42.69814304961631,15.059162190126235,49.73190263888243,50.53799370453567,44.55985908396516,11.828990789624456,49.46200629546433,49.13595703145107,34.8938974116375,28.985005035512955,50.86404296854893,67.41163482286395,59.89795918367346,11.145962650118191,32.588365177136055,71.06962438492893,64.81155514380762,8.805547088902834,28.930375615071068,53.04345129265744,40.59687665431445,23.46486575632364,46.95654870734256,34.1378952343743,26.514988819969936,22.32974927736221,65.8621047656257,31.69239337333248,25.971164624483013,18.05237200439266,68.30760662666752,45.05847786591104,28.942825576577825,35.76608232815052,54.94152213408895,2.4503362586888247,33.27373958848965,33.38297036370353,11.183786627244018,98.93332998385993,2.4503362586888247,-33.27373958848965
