fecha,año,trimestre,periodo,IPC_2021,IPC_1986,IPC_2001,IPC_2025
2001-09-01,2001,3,2001Q3,74.4,192.09914794732768,100.75384823725908,58.690121679452545
2001-10-01,2001,4,2001Q4,74.32,191.89258972372838,100.64551076603621,58.62701402173269
2001-11-01,2001,4,2001Q4,74.27,191.76349083397884,100.57779984652193,58.5875717356578
2001-12-01,2001,4,2001Q4,74.54,192.46062483862642,100.94343881189909,58.80056008046227
2002-01-01,2002,1,2002Q1,74.43,192.1766072811774,100.79447478896766,58.71378705109749
2002-02-01,2002,1,2002Q1,74.5,192.35734572682676,100.88927007628766,58.76900625160235
2002-03-01,2002,1,2002Q1,75.11,193.93235218177125,101.71534329436196,59.25020214171614
2002-04-01,2002,2,2002Q2,76.13,196.56596953266202,103.09664605245341,60.054824777644114
2002-05-01,2002,2,2002Q2,76.41,197.2889233152595,103.47582720173341,60.275701579663554
2002-06-01,2002,2,2002Q2,76.41,197.2889233152595,103.47582720173341,60.275701579663554
2002-07-01,2002,3,2002Q3,75.88,195.9204750839143,102.75809145488198,59.85761334726961
2002-08-01,2002,3,2002Q3,76.1,196.48851019881226,103.05601950074484,60.03115940599917
2002-09-01,2002,3,2002Q3,76.38,197.21146398140976,103.43520065002483,60.25203620801862
2002-10-01,2002,4,2002Q4,77.14,199.17376710560293,104.464406626642,60.85155895635711
2002-11-01,2002,4,2002Q4,77.26,199.48360444100183,104.62691283347631,60.946220442936884
2002-12-01,2002,4,2002Q4,77.52,200.15491866769946,104.9790096149506,61.151320330526346
2003-01-01,2003,1,2003Q1,77.2,199.3286857733024,104.54565973005916,60.89888969964699
2003-02-01,2003,1,2003Q1,77.36,199.74180222050094,104.76233467250486,61.02510501508668
2003-03-01,2003,1,2003Q1,77.9,201.13607022979605,105.49361260325918,61.45108170469561
2003-04-01,2003,2,2003Q2,78.53,202.76271624064037,106.34677018913918,61.948054509239356
2003-05-01,2003,2,2003Q2,78.46,202.58197779499096,106.2519749018192,61.8928353087345
2003-06-01,2003,2,2003Q2,78.51,202.71107668474056,106.3196858213335,61.932277594809406
2003-07-01,2003,3,2003Q3,78.02,201.44590756519497,105.65611881009347,61.545743191275356
2003-08-01,2003,3,2003Q3,78.38,202.3754195713917,106.14363743059631,61.82972765101464
2003-09-01,2003,3,2003Q3,78.61,202.96927446423965,106.45510766036203,62.0111621669592
2003-10-01,2003,4,2003Q4,79.14,204.33772269558483,107.17284340721349,62.429250399353144
2003-11-01,2003,4,2003Q4,79.4,205.00903692228252,107.5249401886878,62.63435028694264
2003-12-01,2003,4,2003Q4,79.53,205.34469403563128,107.70098857942494,62.73690023073738
2004-01-01,2004,1,2004Q1,78.98,203.92460624838628,106.95616846476779,62.30303508391346
2004-02-01,2004,1,2004Q1,79.01,204.002065582236,106.99679501647637,62.3267004555584
2004-03-01,2004,1,2004Q1,79.56,205.42215336948107,107.7416151311335,62.76056560238232
2004-04-01,2004,2,2004Q2,80.65,208.23650916602122,109.21771317654496,63.620407438815164
2004-05-01,2004,2,2004Q2,81.13,209.47585850761686,109.86773800388212,63.9990533851342
2004-06-01,2004,2,2004Q2,81.26,209.81151562096568,110.04378639461927,64.10160332892896
2004-07-01,2004,3,2004Q3,80.64,208.2106893880713,109.2041709926421,63.612518981600175
2004-08-01,2004,3,2004Q3,81.0,209.14020139426805,109.69168961314497,63.89650344133946
2004-09-01,2004,3,2004Q3,81.14,209.50167828556675,109.88128018778498,64.00694184234919
2004-10-01,2004,4,2004Q4,81.98,211.67053963335917,111.01882363562501,64.66957224840752
2004-11-01,2004,4,2004Q4,82.18,212.18693519235737,111.28966731368214,64.82734139270713
2004-12-01,2004,4,2004Q4,82.1,211.9803769687581,111.18132984245928,64.76423373498727
2005-01-01,2005,1,2005Q1,81.41,210.1988122902143,110.24691915316211,64.21993018715365
2005-02-01,2005,1,2005Q1,81.62,210.74102762716245,110.53130501512214,64.38558778866825
2005-03-01,2005,1,2005Q1,82.27,212.41931319390653,111.41154696880787,64.89833750764194
2005-04-01,2005,2,2005Q2,83.45,215.46604699199588,113.00952466934504,65.8291754590096
2005-05-01,2005,2,2005Q2,83.61,215.87916343919446,113.22619961179075,65.95539077444928
2005-06-01,2005,2,2005Q2,83.81,216.39555899819266,113.49704328984791,66.11315991874889
2005-07-01,2005,3,2005Q3,83.29,215.05293054479733,112.79284972689932,65.70296014356992
2005-08-01,2005,3,2005Q3,83.66,216.00826232894397,113.29391053130502,65.99483306052419
2005-09-01,2005,3,2005Q3,84.17,217.32507100438937,113.98456191035078,66.39714437848816
2005-10-01,2005,4,2005Q4,84.86,219.1066356829331,114.91897259964792,66.9414479263218
2005-11-01,2005,4,2005Q4,84.99,219.44229279628195,115.09502099038507,67.04399787011654
2005-12-01,2005,4,2005Q4,85.17,219.90704879938033,115.33878030063651,67.1859900999862
2006-01-01,2006,1,2006Q1,84.82,219.00335657113348,114.86480386403647,66.90989409746189
2006-02-01,2006,1,2006Q1,84.86,219.1066356829331,114.91897259964792,66.9414479263218
2006-03-01,2006,1,2006Q1,85.46,220.6558223599277,115.73150363381937,67.41475535922062
2006-04-01,2006,2,2006Q2,86.67,223.78001549186678,117.37010788606513,68.36925868223322
2006-05-01,2006,2,2006Q2,86.98,224.580428608314,117.7899155870537,68.61380085589762
2006-06-01,2006,2,2006Q2,87.11,224.91608572166282,117.96596397779082,68.71635079969235
2006-07-01,2006,3,2006Q3,86.6,223.5992770462174,117.2753125987451,68.31403948172834
2006-08-01,2006,3,2006Q3,86.77,224.03821327136592,117.50552972509367,68.44814325438303
2006-09-01,2006,3,2006Q3,86.63,223.67673638006713,117.31593915045369,68.33770485337331
2006-10-01,2006,4,2006Q4,86.98,224.580428608314,117.7899155870537,68.61380085589762
2006-11-01,2006,4,2006Q4,87.2,225.148463723212,118.08784363291656,68.78734691462718
2006-12-01,2006,4,2006Q4,87.44,225.7681383940098,118.41285604658513,68.97666988778668
2007-01-01,2007,1,2007Q1,86.85,224.24477149496514,117.61386719631655,68.51125091210287
2007-02-01,2007,1,2007Q1,86.91,224.39969016266463,117.69512029973367,68.55858165539274
2007-03-01,2007,1,2007Q1,87.57,226.10379550735865,118.58890443732226,69.07921983158143
2007-04-01,2007,2,2007Q2,88.78,229.22798863929773,120.22750868956803,70.03372315459404
2007-05-01,2007,2,2007Q2,89.02,229.84766331009553,120.5525211032366,70.22304612775356
2007-06-01,2007,2,2007Q2,89.19,230.28659953524402,120.78273822958519,70.35714990040822
2007-07-01,2007,3,2007Q3,88.54,228.6083139684999,119.90249627589947,69.84440018143452
2007-08-01,2007,3,2007Q3,88.66,228.91815130389878,120.06500248273373,69.93906166801428
2007-09-01,2007,3,2007Q3,88.95,229.6669248644462,120.4577258159166,70.16782692724871
2007-10-01,2007,4,2007Q4,90.1,232.6361993286858,122.01507696474519,71.07499950697142
2007-11-01,2007,4,2007Q4,90.75,234.31448489542993,122.89531891843093,71.58774922594515
2007-12-01,2007,4,2007Q4,91.13,235.29563645752646,123.40992190673951,71.88751060011438
2008-01-01,2008,1,2008Q1,90.56,233.82390911438168,122.63801742427664,71.43786853886051
2008-02-01,2008,1,2008Q1,90.71,234.21120578363025,122.84115018281949,71.55619539708522
2008-03-01,2008,1,2008Q1,91.51,236.2767880196231,123.92452489504811,72.18727197428365
2008-04-01,2008,2,2008Q2,92.5,238.83294603666408,125.26520110143097,72.96822923856666
2008-05-01,2008,2,2008Q2,93.12,240.43377226955852,126.10481650340814,73.45731358589545
2008-06-01,2008,2,2008Q2,93.66,241.82804027885362,126.83609443416243,73.88329027550436
2008-07-01,2008,3,2008Q3,93.21,240.66615027110765,126.22669615853384,73.52830970083025
2008-08-01,2008,3,2008Q3,93.01,240.1497547121095,125.95585248047672,73.37054055653066
2008-09-01,2008,3,2008Q3,92.99,240.0981151562097,125.92876811267098,73.35476364210069
2008-10-01,2008,4,2008Q4,93.31,240.9243480506068,126.36211799756242,73.60719427298005
2008-11-01,2008,4,2008Q4,92.91,239.89155693261037,125.82043064144814,73.29165598438085
2008-12-01,2008,4,2008Q4,92.44,238.67802736896465,125.18394799801385,72.92089849527679
2009-01-01,2009,1,2009Q1,91.3,235.73457268267495,123.6401390330881,72.02161437276904
2009-02-01,2009,1,2009Q1,91.31,235.76039246062487,123.65368121699095,72.02950282998403
2009-03-01,2009,1,2009Q1,91.46,236.1476891298735,123.85681397553381,72.14782968820873
2009-04-01,2009,2,2009Q2,92.35,238.44564936741546,125.06206834288811,72.84990238034196
2009-05-01,2009,2,2009Q2,92.32,238.36819003356572,125.02144179117953,72.82623700869702
2009-06-01,2009,2,2009Q2,92.72,239.4009811515621,125.56312914729384,73.14177529729623
2009-07-01,2009,3,2009Q3,91.93,237.36121869351928,124.4932966189681,72.5185871773128
2009-08-01,2009,3,2009Q3,92.25,238.18745158791637,124.92664650385954,72.77101780819216
2009-09-01,2009,3,2009Q3,92.03,237.61941647301836,124.62871845799668,72.5974717494626
2009-10-01,2009,4,2009Q4,92.69,239.32352181771236,125.52250259558528,73.1181099256513
2009-11-01,2009,4,2009Q4,93.19,240.61451071520787,126.19961179072814,73.5125327864003
2009-12-01,2009,4,2009Q4,93.17,240.56287115930806,126.17252742292244,73.49675587197034
2010-01-01,2010,1,2010Q1,92.23,238.13581203201656,124.89956213605385,72.7552408937622
2010-02-01,2010,1,2010Q1,92.07,237.722695584818,124.6828871936081,72.62902557832251
2010-03-01,2010,1,2010Q1,92.75,239.47844048541188,125.60375569900242,73.16544066894117
2010-04-01,2010,2,2010Q2,93.74,242.03459850245287,126.94443190538529,73.9463979332242
2010-05-01,2010,2,2010Q2,93.95,242.576813839401,127.22881776734532,74.1120555347388
2010-06-01,2010,2,2010Q2,94.11,242.98993028659956,127.44549270979104,74.23827085017848
2010-07-01,2010,3,2010Q3,93.69,241.90549961270332,126.87672098587102,73.9069556471493
2010-08-01,2010,3,2010Q3,93.93,242.5251742835012,127.20173339953959,74.09627862030884
2010-09-01,2010,3,2010Q3,93.99,242.6800929512006,127.28298650295673,74.1436093635987
2010-10-01,2010,4,2010Q4,94.85,244.90059385489283,128.4476143186025,74.822016684087
2010-11-01,2010,4,2010Q4,95.37,246.24322230828818,129.15180788155106,75.23221645926597
2010-12-01,2010,4,2010Q4,95.95,247.74076942938294,129.9372545479168,75.68974697773484
2011-01-01,2011,1,2011Q1,95.25,245.93338497288926,128.98930167471678,75.13755497268622
2011-02-01,2011,1,2011Q1,95.37,246.24322230828818,129.15180788155106,75.23221645926597
2011-03-01,2011,1,2011Q1,96.08,248.07642654273175,130.11330293865393,75.79229692152958
2011-04-01,2011,2,2011Q2,97.28,251.1747998967209,131.73836500699682,76.7389117873272
2011-05-01,2011,2,2011Q2,97.25,251.09734056287118,131.69773845528826,76.71524641568226
2011-06-01,2011,2,2011Q2,97.11,250.73586367157245,131.50814788064824,76.60480801467253
2011-07-01,2011,3,2011Q3,96.59,249.39323521817713,130.80395431769966,76.19460823949356
2011-08-01,2011,3,2011Q3,96.71,249.70307255357605,130.96646052453394,76.28926972607333
2011-09-01,2011,3,2011Q3,96.95,250.32274722437387,131.29147293820253,76.47859269923285
2011-10-01,2011,4,2011Q4,97.71,252.285050348567,132.3206789148197,77.07811544757134
2011-11-01,2011,4,2011Q4,98.11,253.3178414665634,132.862366270934,77.39365373617055
2011-12-01,2011,4,2011Q4,98.23,253.62767880196233,133.0248724777683,77.48831522275032
2012-01-01,2012,1,2012Q1,97.15,250.8391427833721,131.56231661625966,76.63636184353246
2012-02-01,2012,1,2012Q1,97.25,251.09734056287118,131.69773845528826,76.71524641568226
2012-03-01,2012,1,2012Q1,97.91,252.80144590756518,132.59152259287683,77.23588459187094
2012-04-01,2012,2,2012Q2,99.28,256.33875548670284,134.4468017875683,78.31660323032324
2012-05-01,2012,2,2012Q2,99.14,255.9772785954041,134.2572112129283,78.20616482931352
2012-06-01,2012,2,2012Q2,98.95,255.4867028143558,133.999909718774,78.05628414222888
2012-07-01,2012,3,2012Q3,98.72,254.8928479215079,133.6884394890083,77.87484962628433
2012-08-01,2012,3,2012Q3,99.28,256.33875548670284,134.4468017875683,78.31660323032324
2012-09-01,2012,3,2012Q3,100.25,258.84327394784407,135.76039362614546,79.0817835801763
2012-10-01,2012,4,2012Q4,101.11,261.0637748515363,136.92502144179122,79.76019090066461
2012-11-01,2012,4,2012Q4,100.98,260.7281177381875,136.74897305105407,79.65764095686987
2012-12-01,2012,4,2012Q4,101.05,260.9088561838368,136.84376833837405,79.71286015737472
2013-01-01,2013,1,2013Q1,99.76,257.57810482829854,135.09682661490547,78.69524917664228
2013-02-01,2013,1,2013Q1,99.93,258.017041053447,135.32704374125404,78.82935294929695
2013-03-01,2013,1,2013Q1,100.29,258.9465530596437,135.8145623617569,79.11333740903623
2013-04-01,2013,2,2013Q2,100.66,259.90188484379036,136.31562316616262,79.4052103259905
2013-05-01,2013,2,2013Q2,100.85,260.39246062483863,136.5729246603169,79.55509101307511
2013-06-01,2013,2,2013Q2,100.99,260.75393751613734,136.7625152349569,79.66552941408483
2013-07-01,2013,3,2013Q3,100.47,259.4113090627421,136.05832167200833,79.25532963890586
2013-08-01,2013,3,2013Q3,100.79,260.2375419571392,136.49167155689977,79.50776026978524
2013-09-01,2013,3,2013Q3,100.6,259.7469661760909,136.23437006274546,79.3578795827006
2013-10-01,2013,4,2013Q4,101.01,260.80557707203724,136.78959960276262,79.68130632851481
2013-11-01,2013,4,2013Q4,101.22,261.3477924089853,137.07398546472265,79.84696393002937
2013-12-01,2013,4,2013Q4,101.31,261.5801704105345,137.19586511984835,79.91796004496422
2014-01-01,2014,1,2014Q1,99.96,258.09450038729665,135.3676702929626,78.85301832094189
2014-02-01,2014,1,2014Q1,99.92,257.9912212754971,135.31350155735117,78.82146449208196
2014-03-01,2014,1,2014Q1,100.14,258.5592563903951,135.61142960321405,78.99501055081153
2014-04-01,2014,2,2014Q2,101.03,260.857216627937,136.81668397056833,79.69708324294476
2014-05-01,2014,2,2014Q2,101.05,260.9088561838368,136.84376833837405,79.71286015737472
2014-06-01,2014,2,2014Q2,101.08,260.9863155176866,136.8843948900826,79.73652552901966
2014-07-01,2014,3,2014Q3,100.13,258.53343661244514,135.59788741931115,78.98712209359654
2014-08-01,2014,3,2014Q3,100.29,258.9465530596437,135.8145623617569,79.11333740903623
2014-09-01,2014,3,2014Q3,100.44,259.33384972889235,136.01769512029975,79.23166426726094
2014-10-01,2014,4,2014Q4,100.91,260.5473792925381,136.65417776373405,79.602421756365
2014-11-01,2014,4,2014Q4,100.84,260.36664084688874,136.55938247641407,79.54720255586014
2014-12-01,2014,4,2014Q4,100.25,258.84327394784407,135.76039362614546,79.0817835801763
2015-01-01,2015,1,2015Q1,98.64,254.68628969790865,133.58010201778544,77.81174196856449
2015-02-01,2015,1,2015Q1,98.84,255.2026852569068,133.8509456958426,77.96951111286411
2015-03-01,2015,1,2015Q1,99.47,256.8293312677511,134.7041032817226,78.46648391740784
2015-04-01,2015,2,2015Q2,100.39,259.20475083914283,135.94998420078548,79.19222198118602
2015-05-01,2015,2,2015Q2,100.87,260.4441001807385,136.60000902812263,79.57086792750508
2015-06-01,2015,2,2015Q2,101.14,261.141234185386,136.96564799349977,79.78385627230955
2015-07-01,2015,3,2015Q3,100.2,258.71417505809455,135.69268270663116,79.04234129410142
2015-08-01,2015,3,2015Q3,99.87,257.8621223857475,135.24579063783688,78.78202220600706
2015-09-01,2015,3,2015Q3,99.56,257.0617092693003,134.8259829368483,78.53748003234267
2015-10-01,2015,4,2015Q4,100.2,258.71417505809455,135.69268270663116,79.04234129410142
2015-11-01,2015,4,2015Q4,100.56,259.64368706429127,136.18020132713406,79.32632575384069
2015-12-01,2015,4,2015Q4,100.27,258.89491350374385,135.78747799395117,79.09756049460627
2016-01-01,2016,1,2016Q1,98.36,253.96333591531115,133.20092086850542,77.59086516654506
2016-02-01,2016,1,2016Q1,98.01,253.05964368706432,132.72694443190542,77.31476916402076
2016-03-01,2016,1,2016Q1,98.64,254.68628969790865,133.58010201778544,77.81174196856449
2016-04-01,2016,2,2016Q2,99.33,256.4678543764524,134.5145127070826,78.35604551639813
2016-05-01,2016,2,2016Q2,99.87,257.8621223857475,135.24579063783688,78.78202220600706
2016-06-01,2016,2,2016Q2,100.33,259.04983217144337,135.86873109736834,79.14489123789615
2016-07-01,2016,3,2016Q3,99.6,257.16498838109993,134.88015167245976,78.56903386120258
2016-08-01,2016,3,2016Q3,99.73,257.50064549444875,135.05620006319688,78.67158380499734
2016-09-01,2016,3,2016Q3,99.74,257.52646527239864,135.06974224709973,78.67947226221231
2016-10-01,2016,4,2016Q4,100.88,260.46991995868837,136.6135512120255,79.57875638472005
2016-11-01,2016,4,2016Q4,101.24,261.3994319648851,137.10106983252834,79.86274084445935
2016-12-01,2016,4,2016Q4,101.84,262.9486186418797,137.9136008666998,80.33604827735816
2017-01-01,2017,1,2017Q1,101.28,261.50271107668476,137.1552385681398,79.89429467331927
2017-02-01,2017,1,2017Q1,100.92,260.57319907048804,136.66771994763693,79.61031021357998
2017-03-01,2017,1,2017Q1,100.9,260.5215595145882,136.64063557983118,79.59453329915003
2017-04-01,2017,2,2017Q2,101.87,263.02607797572944,137.95422741840838,80.35971364900311
2017-05-01,2017,2,2017Q2,101.8,262.84533953008,137.85943213108837,80.30449444849823
2017-06-01,2017,2,2017Q2,101.85,262.9744384198296,137.92714305060264,80.34393673457313
2017-07-01,2017,3,2017Q3,101.15,261.16705396333595,136.97919017740264,79.79174472952452
2017-08-01,2017,3,2017Q3,101.35,261.6834495223341,137.25003385545978,79.94951387382413
2017-09-01,2017,3,2017Q3,101.52,262.1223857474826,137.48025098180833,80.08361764647879
2017-10-01,2017,4,2017Q4,102.46,264.54944487477405,138.75321626867697,80.82513262468693
2017-11-01,2017,4,2017Q4,102.93,265.76297443841986,139.38969891211127,81.19589011379101
2017-12-01,2017,4,2017Q4,102.97,265.8662535502195,139.44386764772267,81.22744394265091
2018-01-01,2018,1,2018Q1,101.86,263.0002581977795,137.9406852345055,80.35182519178812
2018-02-01,2018,1,2018Q1,102.0,263.36173508907825,138.13027580914553,80.46226359279784
2018-03-01,2018,1,2018Q1,102.12,263.6715724244772,138.2927820159798,80.55692507937759
2018-04-01,2018,2,2018Q2,102.96,265.84043377226953,139.43032546381983,81.21955548543593
2018-05-01,2018,2,2018Q2,103.89,268.2416731216112,140.68974856678557,81.95318200642909
2018-06-01,2018,2,2018Q2,104.16,268.9388071262587,141.0553875321627,82.16617035123355
2018-07-01,2018,3,2018Q3,103.42,267.02814355796545,140.05326592335126,81.58242451732502
2018-08-01,2018,3,2018Q3,103.57,267.41544022721405,140.25639868189413,81.70075137554973
2018-09-01,2018,3,2018Q3,103.82,268.0609346759618,140.59495327946553,81.89796280592422
2018-10-01,2018,4,2018Q4,104.78,270.53963335915313,141.89500293413985,82.65525469856233
2018-11-01,2018,4,2018Q4,104.66,270.2297960237542,141.73249672730557,82.56059321198256
2018-12-01,2018,4,2018Q4,104.19,269.01626646010845,141.0960140838713,82.1898357228785
2019-01-01,2019,1,2019Q1,102.86,265.58223599277045,139.29490362479123,81.14067091328614
2019-02-01,2019,1,2019Q1,103.11,266.22773044151825,139.6334582223627,81.33788234366064
2019-03-01,2019,1,2019Q1,103.49,267.2088820036148,140.14806121067127,81.63764371782989
2019-04-01,2019,2,2019Q2,104.53,269.8941389104054,141.55644833656845,82.45804326818784
2019-05-01,2019,2,2019Q2,104.73,270.41053446940356,141.82729201462558,82.61581241248741
2019-06-01,2019,2,2019Q2,104.61,270.1006971340047,141.6647858077913,82.52115092590766
2019-07-01,2019,3,2019Q3,103.96,268.42241156726055,140.78454385410555,82.00840120693394
2019-08-01,2019,3,2019Q3,103.9,268.2674928995611,140.7032907506884,81.96107046364406
2019-09-01,2019,3,2019Q3,103.9,268.2674928995611,140.7032907506884,81.96107046364406
2019-10-01,2019,4,2019Q4,104.91,270.87529047250194,142.071051324877,82.75780464235707
2019-11-01,2019,4,2019Q4,105.09,271.34004647560033,142.31481063512848,82.89979687222672
2019-12-01,2019,4,2019Q4,105.01,271.1334882520011,142.2064731639056,82.83668921450689
2020-01-01,2020,1,2020Q1,103.99,268.4998709011102,140.82517040581413,82.0320665785789
2020-02-01,2020,1,2020Q1,103.87,268.19003356571136,140.66266419897985,81.93740509199914
2020-03-01,2020,1,2020Q1,103.47,267.15724244771496,140.12097684286556,81.62186680339993
2020-04-01,2020,2,2020Q2,103.78,267.95765556416217,140.54078454385413,81.86640897706432
2020-05-01,2020,2,2020Q2,103.78,267.95765556416217,140.54078454385413,81.86640897706432
2020-06-01,2020,2,2020Q2,104.25,269.1711851278079,141.17726718728844,82.23716646616839
2020-07-01,2020,3,2020Q3,103.32,266.7699457784663,139.9178440843227,81.50353994517523
2020-08-01,2020,3,2020Q3,103.37,266.8990446682159,139.985555003837,81.54298223125012
2020-09-01,2020,3,2020Q3,103.52,267.2863413374645,140.18868776237983,81.66130908947483
2020-10-01,2020,4,2020Q4,104.06,268.68060934675964,140.91996569313415,82.08728577908376
2020-11-01,2020,4,2020Q4,104.23,269.11954557190813,141.1501828194827,82.22138955173841
2020-12-01,2020,4,2020Q4,104.46,269.71340046475603,141.4616530492484,82.40282406768296
2021-01-01,2021,1,2021Q1,104.47,269.7392202427059,141.47519523315128,82.41071252489795
2021-02-01,2021,1,2021Q1,103.85,268.1383940098115,140.63557983117414,81.92162817756918
2021-03-01,2021,1,2021Q1,104.86,270.7461915827524,142.00334040536274,82.71836235628219
2021-04-01,2021,2,2021Q2,106.1,273.9478440485412,143.68257120931705,83.69653105093971
2021-05-01,2021,2,2021Q2,106.59,275.2130131680868,144.34613822055707,84.08306545447374
2021-06-01,2021,2,2021Q2,107.1,276.52982184353215,145.03678959960277,84.48537677243773
2021-07-01,2021,3,2021Q3,106.3,274.4642396075394,143.95341488737418,83.85430019523932
2021-08-01,2021,3,2021Q3,106.78,275.7035889491351,144.60343971471136,84.23294614155836
2021-09-01,2021,3,2021Q3,107.67,278.00154918667704,145.80869408206564,84.93501883369161
2021-10-01,2021,4,2021Q4,109.65,283.1138652207591,148.49004649483143,86.49693336225768
2021-11-01,2021,4,2021Q4,109.98,283.96591789310617,148.93693856362572,86.75725245035201
2021-12-01,2021,4,2021Q4,111.3,287.3741285824942,150.7245068388029,87.79852880272941
2022-01-01,2022,1,2022Q1,110.87,286.26387813064815,150.14219293098006,87.45932514248526
2022-02-01,2022,1,2022Q1,111.77,288.58765814614,151.3609894822372,88.16928629183349
2022-03-01,2022,1,2022Q1,115.15,297.3147430932095,155.938247641403,90.83558483049679
2022-04-01,2022,2,2022Q2,114.95,296.79834753421125,155.66740396334586,90.67781568619718
2022-05-01,2022,2,2022Q2,115.9,299.2512264394527,156.95391143411732,91.4272191216203
2022-06-01,2022,2,2022Q2,118.04,304.7766589207333,159.85193878932878,93.11534896562604
2022-07-01,2022,3,2022Q3,117.74,304.002065582236,159.44567327224306,92.87869524917664
2022-08-01,2022,3,2022Q3,118.04,304.7766589207333,159.85193878932878,93.11534896562604
2022-09-01,2022,3,2022Q3,117.22,302.6594371288407,158.74147970929448,92.46849547399766
2022-10-01,2022,4,2022Q4,117.62,303.69222824683715,159.2831670654088,92.78403376259689
2022-11-01,2022,4,2022Q4,117.47,303.30493157758843,159.0800343068659,92.66570690437217
2022-12-01,2022,4,2022Q4,117.65,303.7696875806868,159.32379361711736,92.80769913424182
2023-01-01,2023,1,2023Q1,117.4,303.1241931319391,158.9852390195459,92.61048770386734
2023-02-01,2023,1,2023Q1,118.51,305.9901884843791,160.4884214327631,93.48610645473012
2023-03-01,2023,1,2023Q1,118.95,307.1262587141751,161.0842775244888,93.83319857218925
2023-04-01,2023,2,2023Q2,119.66,308.95946294861864,162.04577258159168,94.39327903445283
2023-05-01,2023,2,2023Q2,119.6,308.8045442809192,161.96451947817454,94.34594829116296
2023-06-01,2023,2,2023Q2,120.28,310.5602891815131,162.88538798356885,94.88236338178162
2023-07-01,2023,3,2023Q3,120.48,311.0766847405113,163.15623166162598,95.04013252608121
2023-08-01,2023,3,2023Q3,121.13,312.75497030725535,164.0364736153117,95.55288224505492
2023-09-01,2023,3,2023Q3,121.34,313.2971856442035,164.32085947727174,95.71853984656951
2023-10-01,2023,4,2023Q4,121.69,314.2008778724503,164.7948359138717,95.99463584909381
2023-11-01,2023,4,2023Q4,121.27,313.1164471985541,164.22606418995173,95.66332064606465
2023-12-01,2023,4,2023Q4,121.3,313.19390653240384,164.26669074166028,95.68698601770959
2024-01-01,2024,1,2024Q1,121.4,313.452104311903,164.40211258068888,95.76587058985938
2024-02-01,2024,1,2024Q1,121.83,314.56235476374906,164.98442648851173,96.10507425010354
2024-03-01,2024,1,2024Q1,122.76,316.9635941130907,166.2438495914775,96.8387007710967
2024-04-01,2024,2,2024Q2,123.62,319.18409501678286,167.40847740712323,97.517108091585
2024-05-01,2024,2,2024Q2,123.94,320.01032791117996,167.84182729201467,97.76953872246436
2024-06-01,2024,2,2024Q2,124.41,321.2238574748257,168.47830993544895,98.14029621156843
2024-07-01,2024,3,2024Q3,123.82,319.7004905757811,167.6793210851804,97.67487723588458
2024-08-01,2024,3,2024Q3,123.87,319.8295894655306,167.74703200469466,97.7143195219595
2024-09-01,2024,3,2024Q3,123.12,317.89310611928744,166.73136821198037,97.12268523083598
2024-10-01,2024,4,2024Q4,123.89,319.88122902143044,167.77411637250037,97.73009643638946
2024-11-01,2024,4,2024Q4,124.19,320.6558223599277,168.1803818895861,97.96675015283887
2024-12-01,2024,4,2024Q4,124.75,322.1017299251227,168.93874418814613,98.40850375687775
2025-01-01,2025,1,2025Q1,124.97,322.66976504002065,169.23667223400895,98.5820498156073
2025-02-01,2025,1,2025Q1,125.46,323.93493415956624,169.900239245249,98.96858421914135
2025-03-01,2025,1,2025Q1,125.53,324.11567260521565,169.99503453256898,99.02380341964621
2025-04-01,2025,2,2025Q2,126.32,326.15543506325844,171.0648670608947,99.64699153962962
2025-05-01,2025,2,2025Q2,126.41,326.3878130648077,171.18674671602042,99.71798765456444
2025-06-01,2025,2,2025Q2,127.25,328.55667441260005,172.32429016386047,100.3806180606228
2025-07-01,2025,3,2025Q3,127.15,328.29847663310096,172.1888683248319,100.301733488473
2025-08-01,2025,3,2025Q3,127.2,328.42757552285053,172.2565792443462,100.3411757745479
2025-09-01,2025,3,2025Q3,126.84,327.49806351665376,171.7690606238433,100.05719131480862
2025-10-01,2025,4,2025Q4,127.72,329.77020397624585,172.96077280729477,100.75137554972686
