fecha,año,trimestre,mes,USD_heur,CAD_heur,GBP_heur,CHF_heur,SEK_heur,DKK_heur,NOK_heur,JPY_heur,eur_usd_yoy_pct,volatilidad_30d,spread_gbp_usd
1979-10-01,1979.0,4.0,11.0,0.39875023505966944,0.3393260121779696,0.8604998952497427,0.24531566571991933,0.09482896327741895,0.07538811696881048,0.07991439078228368,0.001676500404525013,-3.829968068093419,2.3828583278123063,0.4617496601900733
1980-01-01,1980.0,1.0,2.0,0.4044198568374204,0.3474707220793199,0.9108441135825899,0.24330426317474127,0.0958455136480678,0.07307689642550955,0.08174233506534491,0.001661639634827286,1.7476201310678066,2.6461488064138603,0.5064242567451696
1980-04-01,1980.0,2.0,5.0,0.42618824651386866,0.3640568431700425,0.9723454576847211,0.2528075198690613,0.10026196104663765,0.07543742132595933,0.08617314868171165,0.001839573566745902,7.3433707703204405,7.800740497507814,0.5461572111708526
1980-07-01,1980.0,3.0,7.989130434782608,0.43328079630246447,0.3742445854570359,1.031487055049995,0.26535791593185587,0.10435458121551205,0.0788635020069914,0.0895240847566446,0.0019736675793576683,8.665980515565964,2.493806798551559,0.5982062587475306
1980-10-01,1980.0,4.0,11.0,0.4604288436977105,0.38925274032120677,1.098218122648831,0.26709650767338333,0.10706419836954921,0.07845778625058275,0.09161818706509421,0.0021865891630791835,11.36717523921531,4.671571103559849,0.6377892789511206
1981-01-01,1981.0,1.0,2.0,0.5045741729185882,0.4226633005409169,1.164297971281359,0.2661807508767453,0.11086269337072904,0.07805090463217333,0.09436574479998533,0.002455496068155418,19.131028692122914,10.325468457974338,0.6597237983627711
1981-04-01,1981.0,2.0,5.0,0.5481569837501011,0.45732903431240335,1.1382675586251292,0.269061064910506,0.11238384806025749,0.07655219956654293,0.09642199020475904,0.0024925177266042716,25.020630398738305,8.975755919346206,0.590110574875028
1981-07-01,1981.0,3.0,7.989130434782608,0.5884686569464739,0.4858247080000605,1.081764241642105,0.28092873664408813,0.11129738111649212,0.0771550921415213,0.09681001762254737,0.0025413297212212834,25.674189420485316,10.706430750093611,0.4932955846956312
1981-10-01,1981.0,4.0,11.0,0.5773924564335736,0.48456287416978006,1.0872900780583021,0.3157973016050367,0.10452097079088869,0.07974914530368428,0.09888648206308645,0.0025744278428960782,12.168317514777858,10.508920687013795,0.5098976216247285
1982-01-01,1982.0,1.0,2.0,0.6082021461706618,0.5034265025300653,1.123042806258591,0.32494150054901766,0.10607102345497926,0.07830987389630589,0.10223022288996743,0.0026073925121985,8.048117201750083,7.21265114327338,0.5148406600879292
1982-04-01,1982.0,2.0,5.0,0.6377594356724571,0.5128739745931411,1.1337668307633781,0.3195777157140559,0.10793675377595009,0.07853593605129756,0.1048822263061617,0.0026126617017966274,9.048495991799792,6.795863953456695,0.49600739509092107
1982-07-01,1982.0,3.0,7.989130434782608,0.6738646384885449,0.5389238637443198,1.1628854539772262,0.31912377532042024,0.10953210532996036,0.07791844299350596,0.10173273156050916,0.002606846900395063,15.87854487973974,10.535650765961273,0.4890208154886812
1982-10-01,1982.0,4.0,11.0,0.7210446073265865,0.5855046538239089,1.1884698482832088,0.3375930402418054,0.09855700256369519,0.08202959439950853,0.10099054600049459,0.0027962238346880925,16.13175945515916,11.55383458346088,0.46742524095662225
1983-01-01,1983.0,1.0,2.0,0.7808576976188123,0.6362622319967945,1.1969793494957097,0.38747941301625244,0.10540289915254232,0.09146292331516168,0.10980250729105251,0.003315078273575351,21.065255357078843,8.885203620763937,0.4161216518768975
1983-04-01,1983.0,2.0,5.0,0.8349262180525613,0.67835182585029,1.2958747529363874,0.4022264576713287,0.11075266171078288,0.094276145803878,0.11639484502554341,0.0035157358796110913,23.248114890129134,5.110118248316171,0.4609485348838261
1983-07-01,1983.0,3.0,7.989130434782608,0.9036881336080541,0.7331161979529132,1.363428714003741,0.42050971422678396,0.11572651504545536,0.09503258995077853,0.12196844950937052,0.0037253787516464284,22.836518543532346,6.989509956857382,0.45974058039568716
1983-10-01,1983.0,4.0,11.0,0.9288643432909822,0.749924024772986,1.3651736462493642,0.4302805075437977,0.1173226912848388,0.09598401713003286,0.12380640285372495,0.00396936061907625,16.74405564164716,5.394073203103419,0.43630930295838216
1984-01-01,1984.0,1.0,2.0,0.9281647196593048,0.7396847487283262,1.3315922434514251,0.4225599843805839,0.1164672958307629,0.09429939363426805,0.12072424449554575,0.004018852697141909,9.074856303202143,7.879919509798912,0.4034275237921204
1984-04-01,1984.0,2.0,5.0,0.918826316679419,0.7110357208049775,1.2830764299372812,0.4093619879329852,0.11480741269559686,0.09245237112372652,0.11874288691743623,0.004002518047942801,1.0688073946361913,8.175206532497567,0.3642501132578623
1984-07-01,1984.0,3.0,7.989130434782608,0.9919227909561507,0.7550548415290009,1.2876963285707779,0.4066711841262574,0.1180385486012374,0.09340874568335339,0.11859830698314776,0.004076904215925434,5.364447654223534,7.872895302287958,0.2957735376146274
1984-10-01,1984.0,4.0,11.0,1.0248652412063708,0.7774197420213877,1.2463679305443405,0.40758766022054593,0.11774140678169262,0.09315514501976345,0.1158442010116398,0.00416739116646166,12.261798895426669,10.619277996649172,0.22150268933796963
1985-01-01,1985.0,1.0,2.0,1.0806353294455675,0.7987303030208796,1.2063973405368287,0.39300892735511783,0.11668680094204907,0.09295066241974657,0.1154596676924546,0.004200691971668589,15.550368477333382,9.051477549545892,0.12576201109126103
1985-04-01,1985.0,2.0,5.0,1.0459784207199232,0.763697332761033,1.3136172613724266,0.4035760269244945,0.11703578000687706,0.09434044096960374,0.11760961494359698,0.004172083696888405,3.765075442901984,14.637519806827411,0.2676388406525034
1985-07-01,1985.0,3.0,7.989130434782608,1.003754303676782,0.7378883011195975,1.3797758927222301,0.42754175218116175,0.11956694925527832,0.09761138875921645,0.1203121719299625,0.004210722146032086,-2.340068916288699,11.610411171533276,0.37602158904544813
1985-10-01,1985.0,4.0,11.0,0.9560059771652831,0.6932547896720833,1.3726414507547653,0.44798436125464236,0.12232663976974624,0.10206371183028091,0.12276858010721212,0.0046138389661210125,-10.941416380315252,8.611429136694108,0.41663547358948205
1986-01-01,1986.0,1.0,2.0,0.888475596591183,0.6320702066022672,1.279458338106671,0.44833773338869715,0.11970812190930206,0.1025472554656553,0.12101949660034134,0.004724951151642308,-14.796261358809263,8.289962414950715,0.39098274151548806
1986-04-01,1986.0,2.0,5.0,0.8581275906992331,0.6197466420221377,1.2944474507718018,0.460100355430873,0.11927534289914597,0.10334043189782574,0.11637806752645509,0.005053027763229427,-13.56639512587086,11.414800176666706,0.4363198600725688
1986-07-01,1986.0,3.0,7.989130434782608,0.8128039425032381,0.5867176530881563,1.210984059012119,0.48203855658449807,0.11667934730065267,0.10362297967210594,0.11005063971946603,0.005220242834030006,-13.986856771890784,7.613882896259736,0.39818011650888097
1986-10-01,1986.0,4.0,11.0,0.8092405238781695,0.584375730097521,1.1559860933699577,0.486242570719922,0.11698560114951805,0.10686067150249749,0.1083230250519728,0.005043798105826519,-7.624818760330281,8.086975514531694,0.34674556949178825
1987-01-01,1987.0,1.0,2.0,0.7761342770700143,0.5793302577831759,1.1952802479743727,0.5012531811986098,0.11915211879198773,0.11153145223582876,0.11022461896023328,0.005062743683026557,-8.360805884334873,8.749210885331232,0.4191459709043584
1987-04-01,1987.0,2.0,5.0,0.7580919648358703,0.568910230490384,1.2450380153906857,0.5085599000461712,0.12033728634684654,0.11149269825577074,0.11293248494056986,0.005320146903384887,-5.745059203519229,7.516751056654377,0.4869460505548156
1987-07-01,1987.0,3.0,7.989130434782608,0.7491979098352641,0.5663802201759985,1.2114104136164894,0.49115385097933634,0.11647869463098282,0.10648327482027092,0.11130701697317619,0.005095656950017578,-7.128624892947188,5.748251447583296,0.46221250378122536
1987-10-01,1987.0,4.0,11.0,0.6867072845527933,0.5239875011398228,1.2027148205705742,0.4896549830242445,0.1121454619790351,0.10449251988765082,0.10600344521726256,0.0050656651221161544,-11.020119365861637,9.55396066513386,0.5160075360177812
1988-01-01,1988.0,1.0,2.0,0.6788436992680938,0.5350135792702534,1.2203520699561186,0.4944448641547673,0.11348928010577511,0.10587604253856436,0.10669903376087805,0.0053116142012987165,-10.368567983045708,8.673984514007373,0.5415083706880248
1988-04-01,1988.0,2.0,5.0,0.6786597618964018,0.5518854092598555,1.250254044056005,0.4789516650171572,0.11396820807406285,0.10407931429297204,0.10845316301858358,0.005404697119173396,-8.040238408488626,5.893595222799696,0.5715942821596033
1988-07-01,1988.0,3.0,7.989130434782608,0.7421118468884371,0.6081419066662552,1.2580444501744061,0.47473025078276054,0.11564897077755597,0.10410261402357326,0.10855869366201824,0.005551728460145138,10.078478604722017,9.101633756532728,0.515932603285969
1988-10-01,1988.0,4.0,11.0,0.6996325687447047,0.5799077578085747,1.2504836526057537,0.4674630043740113,0.11379821269509316,0.10215824024100462,0.10574448709809847,0.005585181296677649,3.1305979486859705,6.724210949839576,0.5508510838610491
1989-01-01,1989.0,1.0,2.0,0.6938573871143145,0.5820178158575356,1.2142603509299894,0.43975321123715044,0.1099485532507592,0.09663353075694864,0.1032254987626213,0.005410767713257132,-0.0058417787047713955,8.507250016018668,0.520402963815675
1989-04-01,1989.0,2.0,5.0,0.7300335527495572,0.6116643168674538,1.1874767508983066,0.4306752026797807,0.11169842993701172,0.09710195975061761,0.10424809277191874,0.005298482404830174,-1.588120625713755,10.026276219316783,0.45744319814874956
1989-07-01,1989.0,3.0,7.989130434782608,0.7256035456512989,0.613423919138257,1.156805531815786,0.436837549710281,0.11092135705135311,0.09697552445411894,0.10299145905963557,0.00509747535366121,5.23738473951199,10.685040597654757,0.431201986164487
1989-10-01,1989.0,4.0,11.0,0.6964937862114003,0.595489518588008,1.1042774894457381,0.4335114687408179,0.10901624614823156,0.09887380778341041,0.10170702564224211,0.0048674885858886584,0.03045500883204319,8.538402525376933,0.4077837032343376
1990-01-01,1990.0,1.0,2.0,0.6561313936710762,0.5549437247564156,1.086384270509324,0.43569681463212956,0.106821419023175,0.1006481585675091,0.1003855159854494,0.0044408640962904505,-10.66198671460008,7.892710993816478,0.4302528768382479
1990-04-01,1990.0,2.0,5.0,0.6312557637758349,0.5391881672127969,1.0563092524833626,0.4371307016066137,0.1037222727108981,0.09875771429956808,0.09725941050459137,0.004066896354783526,-12.930660861452347,5.9117370517232715,0.4250534887075277
1990-07-01,1990.0,3.0,7.989130434782608,0.5930435318838856,0.5140784497954057,1.103069621297292,0.44366792110743974,0.10168765462097473,0.09752322882576699,0.09634106447735159,0.004082630496302728,-13.158350774264589,8.479947580086986,0.5100260894134062
