fecha,año,mes,ed_pasivo_total,ed_pasivo_depositos_total,ed_pasivo_depositos_esp,ed_pasivo_depositos_sector_publico,ed_pasivo_sector_privado,ed_pasivo_deposito_resto_mundo,ed_pasivo_deuda_emitida,ed_pasivo_patrimonio_ajustes,ec_efc_pasivo_obra_social,ed_pasivo_periodificacion_otros
1983-03-01,1983,3,,596300.0007918715,98614.87300500351,12796.18652835323,413013.0195193118,71875.92173920295,17171.85522252458,,1390.3652868679776,48506.61353388343
1983-04-01,1983,4,,583221.0507234153,92561.63710209561,12657.473611880847,407734.38543617947,70267.55896423623,17201.910652320752,,1398.1836122272257,52237.883321873924
1983-05-01,1983,5,,582728.4865432046,90095.69122964816,13419.242858399452,408074.0802236979,71139.47223145913,18354.64402371508,,1416.472671265954,52763.96557433598
1983-06-01,1983,6,,595693.6026754116,95173.89589634773,13898.343535665295,412631.03825017146,73990.32499322703,19119.28649862826,,1476.6413988340194,57493.673743741434
1983-07-01,1983,7,,597392.935527512,94753.71526708818,12359.250701640463,416459.45041729324,73820.51914149008,19490.845388585098,,1425.3502014695832,56415.54068421052
1983-08-01,1983,8,,598052.8041952125,95824.57901534054,13396.050848954823,413083.86173828394,75748.31259263318,19311.93447530344,,1376.2779054281862,52112.16602183075
1983-09-01,1983,9,,602919.6404662094,97486.23476212779,13480.449164185346,417556.2365057711,74396.72003412513,19200.089342924053,,1333.6246361659416,55093.04098937771
1983-10-01,1983,10,,599042.222720132,99503.85643226071,13481.217391749173,412291.3498334158,73765.79487896038,19173.479781353133,,1279.9459266501647,60326.51953960395
1983-11-01,1983,11,,605748.559449118,101946.5643067625,15297.594553087227,413495.9134670043,75008.48712226398,18746.502969536097,,1225.4661022541654,53658.62448644234
1983-12-01,1983,12,,613506.4973515122,101287.02856258042,11846.500371219432,425786.5076925675,74586.46072514477,19710.274245817243,,1295.0637954472327,44939.062435006424
1984-01-01,1984,1,,610489.97116936,108270.92476916984,13413.041828976553,415844.84542807355,72961.15914314004,20278.317346958178,,1350.5880144169837,60832.14837436629
1984-02-01,1984,2,,606315.799571575,104132.10247766729,13965.156768229166,418109.57037421083,70108.96995146779,20688.191901041664,,1347.3968719223485,53764.66971409406
1984-03-01,1984,3,,608606.8660456324,102981.59483946461,14167.609622025673,419861.20329015335,71596.45829398872,20767.913900751406,,1387.4055940043831,55854.88370608954
1984-04-01,1984,4,,610003.6496022904,101250.92856341538,13993.453091071982,421012.2609964942,73747.01090168276,20628.62363617949,,1395.876485743222,65437.087221953865
1984-05-01,1984,5,,619815.9142241165,106094.72686089584,15646.57143947613,423394.38058307505,74680.23534066956,20801.525065251084,,1446.406958152511,61253.769142358964
1984-06-01,1984,6,,626822.4698162511,108339.49307725455,15928.525609341335,428329.53594582947,74224.91908556478,20966.294932209912,,1550.1570016158819,63705.869768082484
1984-07-01,1984,7,,647942.2499591542,128499.49218990603,13522.25348878448,430018.48863238853,75902.01564807518,20900.16425742649,,1492.2751932403758,68784.3067970597
1984-08-01,1984,8,,645339.36865736,124593.34579101444,15568.49907977122,429069.3161621011,76108.2114404726,21145.16625594521,,1452.4495068482838,54694.318690924134
1984-09-01,1984,9,,652818.1628229198,126582.8779302343,16099.205941724242,432413.0892568339,77722.98969412738,21455.488862421145,,1419.9178552117753,61644.93705557224
1984-10-01,1984,10,,653422.6055957001,128251.84938742906,15226.226494774557,431475.16332091665,78469.37017781427,21789.156740220955,,1368.191899447596,72938.27590318004
1984-11-01,1984,11,,655306.1033813874,123665.19873885918,17286.98193241236,433926.82088985445,80427.10558637849,22144.052708704694,,1328.8216764705883,63033.35046939988
1984-12-01,1984,12,,662856.7091273235,119355.97396193564,14592.798307170253,446230.09106594854,82677.84579226909,23924.11695064915,,1260.6801571259957,59195.032356373544
1985-01-01,1985,1,,646022.0344188152,116273.3139796495,14128.829113919466,434083.3915375145,81536.49611544033,24894.845490150637,,1242.0203721031287,70084.01095850233
1985-02-01,1985,2,,661524.8308735259,123927.38663812191,15235.284197080813,435438.53842594184,86923.62161238135,25045.079813201028,,1326.1951363963185,65357.34898288753
1985-03-01,1985,3,,657495.7392007001,119741.51184974278,15812.75839839954,439615.1474236924,82326.32152886539,24986.377841954843,,1331.4645219348383,62195.64615182909
1985-04-01,1985,4,,663358.878719519,126351.20772263085,15674.527040806222,439181.5964725601,82151.55106958981,24977.794839038186,,1352.560813083451,74433.46513649222
1985-05-01,1985,5,,663653.5556196419,121266.08007043148,17125.141693104906,443056.52726008184,82205.80302108011,25180.41910568246,,1351.1570829103216,62784.94694726453
1985-06-01,1985,6,,669223.4444080509,122199.56563460453,17235.026400776835,448011.1309606639,81777.72499300848,25023.585790748588,,1510.9074548728813,69114.32855254239
1985-07-01,1985,7,,668797.8079211377,127239.2816313202,15755.20259360955,450084.2413338483,75719.08592324438,24989.96926755618,,1477.9132013342694,69826.82213581461
1985-08-01,1985,8,,662494.5468264376,123615.63679901825,17333.412765848527,447557.2174017532,73988.27985981767,25361.340738779803,,1424.784914516129,55821.64369607293
1985-09-01,1985,9,,669710.3001081438,129320.97873737513,17053.756713443396,450044.62500013877,73290.94317459768,25677.63296039123,,1384.379186528857,65699.18441634296
1985-10-01,1985,10,,667147.3488755864,131635.9108406017,15853.28532638697,447933.91296846524,71724.23974013247,25561.88085736958,,1335.8383361164779,71374.63016064034
1985-11-01,1985,11,,667079.2752178169,131411.2633095727,19004.462085935356,447058.2654999999,69605.28432230896,25991.33739482333,,1290.0355231443439,64316.62130361544
1985-12-01,1985,12,,677392.7935722861,134596.95264879984,16275.162711129302,459440.1375586472,67080.54065370979,27301.673728723414,,1209.7098171713044,61249.85462213587
1986-01-01,1986,1,,652692.2478085388,133094.8656241713,12853.05801040838,442528.8032239459,64215.524311654735,27760.421849111644,,1170.5101148236542,53409.363071731634
1986-02-01,1986,2,,650200.2292420142,129824.47082074973,15702.032292304644,443673.2653669482,61000.46076201161,28717.326480134634,,1168.3760227032733,54111.00521838701
1986-03-01,1986,3,,665726.8768306368,141565.26938101818,14730.977149434362,445497.2209559327,63933.40934425152,29146.11612424362,,1208.0565882662459,56286.94782629572
1986-04-01,1986,4,,663977.2550242782,141135.53473832022,15273.394248950133,446663.3165292651,60905.009507742776,29076.967580249344,,1253.7172660761155,64400.175807677166
1986-05-01,1986,5,,666406.758048482,141781.05840696153,15099.339628631249,444969.91608479456,64556.44061044229,28786.205316213032,,1241.213404082701,58552.44184761842
1986-06-01,1986,6,,681540.0938123054,150902.78931029563,16109.782221991702,452406.2825564056,62121.239723612554,29034.5310064834,,1472.1073189834024,60200.63319767893
1986-07-01,1986,7,,659113.8068917843,132656.79258786904,14812.569197304236,450587.1667655969,61057.27508639281,29846.273639473682,,1417.8367179717586,62372.887403658526
1986-08-01,1986,8,,657054.2893247567,134368.62664368917,15064.100728750638,446052.7389394521,61568.82301286481,30008.129332629287,,1381.5028680875573,54859.19384338197
1986-09-01,1986,9,,662935.7620658893,131489.65041358335,16291.89181525595,452170.42676089704,62983.79307615305,29536.8114372149,,1337.7055304738974,56181.691895463744
1986-10-01,1986,10,,662509.7801908611,131386.46476584199,15416.240160439287,451216.1114843475,64490.96378023228,29560.580804342346,,1294.9391336152491,56780.52661670034
1986-11-01,1986,11,,668424.2449435095,130109.13235829957,17830.974770559205,455169.01502473425,65315.125997596144,30128.179282957986,,1260.0278917004048,58482.925506895226
1986-12-01,1986,12,,683304.5771493452,134570.23285840265,15095.364667233565,468919.7696236459,64719.210000063,32709.892443814573,,1189.1519718442935,55604.08058623081
1987-01-01,1987,1,,665052.4546797324,128086.36700693922,14507.879434171042,458563.083405789,63895.12166285321,33143.65292816955,,1206.1425183170793,57244.44340372593
1987-02-01,1987,2,,682469.0925404633,134344.68640388447,15352.232380353587,466006.0831443601,66766.09061186506,33071.74681324702,,1372.3465712151396,56487.41491944722
1987-03-01,1987,3,,670753.3635540975,118732.05059476355,15771.85430935875,471184.86073582567,65064.59477556326,32844.22264700421,,1435.2503988611043,54402.01369163159
1987-04-01,1987,4,,681020.332183918,123078.83193669713,15028.919709856718,476487.91997251735,66424.66369645504,32876.1646684165,,1441.808074048913,58451.64245256918
1987-05-01,1987,5,,694990.0542065296,131913.66475859509,15498.344338609939,479911.83937503083,67666.2088697749,31871.28409182537,,1354.2299551694284,57971.9660973287
1987-06-01,1987,6,,697748.6046808234,127380.19704451038,16934.71484359545,485482.7392281775,67950.95356454006,31332.531142556876,,1431.2721577027696,67357.53496031158
1987-07-01,1987,7,,700696.8083250917,127377.36494339044,14957.568858812729,488797.11810777226,69564.75951835985,30236.62444216646,,1369.3838081395347,62380.96787148102
1987-08-01,1987,8,,705710.4107032932,132883.69974663318,16021.43785381978,489107.5325785381,67697.74362830556,30099.10840897404,,1335.2056985798233,57439.99626781341
1987-09-01,1987,9,,700826.1873231618,118718.16364747632,16863.184395777724,494222.8998273477,71021.93945256005,29779.17459906576,,1276.4450592695948,62701.312652086875
1987-10-01,1987,10,,702518.5446130607,126911.39609466954,16224.374872768934,491565.625390135,67817.1482554872,28752.948158224794,,1231.937939218524,65147.91269615291
1987-11-01,1987,11,,717841.1117869922,131557.11697558025,19576.98455101547,499095.1779481382,67611.83231225821,28163.239111943905,,1200.4906769825918,62968.81324588974
1987-12-01,1987,12,,727107.0408507589,127490.64582980005,16084.700772765598,516929.3384951217,66602.35575307155,26958.557951818842,,1130.1669242953506,62354.04731197302
1988-01-01,1988,1,,709494.4198671295,121141.56320582955,14824.859733540818,504648.8348316974,68879.16513095523,26010.114375448884,,1120.2884338041656,62864.50097252812
1988-02-01,1988,2,,718915.9445929219,123463.7797719026,15890.08369933158,508482.0368243017,71080.04127118643,25828.51346795178,,1138.1566845905943,56876.34964920028
1988-03-01,1988,3,,726807.3753045152,126098.282378822,16656.45325948092,513281.8358557715,70770.80080575966,25445.779769139604,,1309.3319002133208,56778.19273797108
1988-04-01,1988,4,,730207.3837840153,125185.34269481446,16135.986002794958,518063.1093405685,70822.94574583729,24368.817462119412,,1338.3409458254046,61387.15282879402
1988-05-01,1988,5,,735465.3764329212,123032.33662196717,17381.992324036633,523323.4238490129,71727.62363790438,25090.72580827783,,1349.6517187202664,59826.603894326836
1988-06-01,1988,6,,747974.6263026535,122649.28011981759,18370.184456941482,530816.4508935087,76138.71383564321,25143.71345232173,,1541.734261904762,64115.37656817105
1988-07-01,1988,7,,747717.592417037,120183.98582694106,16762.22994767306,536064.3361227784,74707.04051964454,24186.130229069226,,1482.0650498129094,68834.76435851264
1988-08-01,1988,8,,736500.2904874973,114083.03652489005,18008.942089430428,527254.1949024659,77154.11990582313,23624.718858532073,,1428.6424284556615,56453.588853843496
1988-09-01,1988,9,,746375.5256460628,119458.48057059228,20271.10107093664,530474.8076398071,76171.1363647268,23679.781945879244,,1384.166649621212,56795.0441096763
1988-10-01,1988,10,,746138.2789471452,119056.10594588397,19474.284384659484,532509.5077227701,75098.3808938317,24286.984471107546,,1376.0276384430176,60989.422666704886
1988-11-01,1988,11,,760645.1299548633,124407.92321558842,21962.947770360173,539973.4686861665,74300.79028274832,23565.429726198665,,1332.0707961114933,61108.39988076392
1988-12-01,1988,12,,771235.6781207898,124961.44394680248,19083.612339155672,553574.7121902595,73615.91252958581,23008.047368798365,,1296.2856804164771,59786.968856167514
1989-01-01,1989,1,,759502.5077581551,119415.72364527558,18569.790344713158,547714.4867450505,73802.50702311585,21892.735842350954,,1265.213799718785,61601.44743250842
1989-02-01,1989,2,,778688.6945237747,130119.63112842849,20783.030026978417,552497.0908751686,75288.9424931992,21172.985438905125,,1240.739756238759,58297.82821003821
1989-03-01,1989,3,,785028.7300586461,127726.23727803842,22443.729897173813,556691.9823535522,78166.783362042,20509.171749497316,,1462.3095599307414,58582.19020386505
1989-04-01,1989,4,,786014.5765413879,127186.25643816842,22903.291549743757,556136.8522573528,79788.17912071076,19959.49768159536,,1486.42802595811,67471.0415151515
1989-05-01,1989,5,,799640.0720952168,127965.47402641823,26133.129995661842,560081.7149354838,85459.75031746384,19328.464930033366,,1511.9964422135704,64319.43515945494
1989-06-01,1989,6,,814096.6575465258,127526.60140672715,27180.77258215313,575145.0563884709,84244.22997438593,19170.90119036291,,1791.8960620712546,67605.34619296304
1989-07-01,1989,7,,834910.5872674215,141171.03205259144,28691.007796385016,583216.2999542683,81832.24746417682,17992.9847339939,,1720.9019398954702,79601.05388507186
1989-08-01,1989,8,,827776.900542744,144235.26834249403,29597.917152074737,572167.0115231915,81776.7035249837,18493.108938246798,,1682.4275251466436,65509.26064495981
1989-09-01,1989,9,,826450.5955600813,141667.52631911,32028.87435420248,572571.230501827,80182.96438494194,18332.940359307817,,1633.1779666272566,69389.03331121021
1989-10-01,1989,10,,815569.2761131693,139303.45935428268,32842.53029641328,564666.0752789614,78757.21389801928,17854.040565792293,,1572.1803072269809,69568.58431258031
1989-11-01,1989,11,,836894.8060941106,152611.98423941853,35894.71353035485,566588.9102620243,81799.20077217827,17743.97866251603,,1532.2283124198373,73610.20725288584
1989-12-01,1989,12,,838357.4547006494,144664.55778572187,33092.807045783644,581484.2798603598,79115.80730930579,16425.27523301746,,1464.996064310051,68356.65600037265
1990-01-01,1990,1,,795650.6132035534,116871.66324367355,32064.994364772247,565731.9787467313,80981.97952166806,15794.123757169971,,1419.8387726697595,67580.68990215099
1990-02-01,1990,2,,804143.6113403186,119690.22880155071,32165.948790496648,569923.156818682,82364.27692958928,14974.758937133278,,1708.8030542225483,62957.1582358026
1990-03-01,1990,3,,824651.4449701459,136419.75741221293,31089.53088726513,572841.046675313,84301.11264185802,15011.21717980167,,1777.9657943110644,61407.69609279749
1990-04-01,1990,4,,848179.3430567706,145300.06074234372,31729.15784994791,583276.3882645832,87873.73619989581,14082.152606770831,,1801.3582520312495,68482.57653906249
1990-05-01,1990,5,,856653.6606381248,148925.3629893229,30852.30705244791,586430.5511748437,90445.44206249999,13624.447984062499,,1835.6911166145828,64771.59266703123
1990-06-01,1990,6,,858782.4006238318,138012.8250893562,30532.975203115268,601875.232423624,88361.36790773625,12533.6830692108,,2207.5605748701973,75485.53896111112
1990-07-01,1990,7,,859069.9671234632,144863.3112463115,27458.30288965164,597661.692272541,89086.66071495903,12056.815361885247,,2331.532278329918,81712.03673560452
1990-08-01,1990,8,,845867.1832050092,142107.4279912263,27838.10678810447,587707.6085848296,88214.03984084881,12075.69978483983,,2348.359531167109,67735.27916817997
1990-09-01,1990,9,,849148.3382197598,141539.17765473548,28410.11478569265,587880.3031261107,91318.74009329564,11934.625100615915,,2292.141738590469,76647.16319689015
1990-10-01,1990,10,,852787.1009901421,153129.93075905726,26587.468445356288,582352.9047041633,90716.79961894515,11903.417502401922,,2230.0473752001603,71591.54725635509
1990-11-01,1990,11,,867252.0518052495,156090.38226202165,28397.080744289724,589001.2068078041,93763.37945121218,11810.255657683832,,2235.5477834101384,69919.8731562813
1990-12-01,1990,12,,873105.0256075141,139363.8296505296,28358.951212480017,607223.4943050559,98158.75043944844,11479.493788918864,,2120.161104266587,69030.16039593326
1991-01-01,1991,1,,861660.6276263826,143680.29294596994,25436.327109739228,594225.6088158335,98318.39625054324,11359.39977024891,,2083.1816970071113,74629.97308855194
1991-02-01,1991,2,,895546.4633844709,168969.36874713155,26289.538179624135,603030.5850304649,97256.97142725025,11202.329871711177,,2081.454640356083,69043.76966300693
1991-03-01,1991,3,,916064.6299752023,174342.0503264642,27367.630837113,608277.9471907908,106077.00412068625,11424.894064089924,,2387.183766022481,67527.73982735162
1991-04-01,1991,4,,890428.038266086,149324.309893595,27660.82315535222,612451.7404334414,100991.16478369734,11178.553714187326,,2380.4576758658004,71562.15201972648
1991-05-01,1991,5,,902077.7961197272,166628.70595286443,24617.726208946442,608306.9458199431,102524.41565087307,12267.144484794977,,2424.6342450461057,66904.20061742202
1991-06-01,1991,6,,913102.3340398162,150399.18433770302,27171.55578233223,623638.8797647232,111892.71415505774,12928.094906036004,,2644.3660815398166,70473.76127998436
1991-07-01,1991,7,,891874.2086692754,141121.10844347827,25570.83216169082,619148.8015733816,106033.4640411111,12751.473011014492,,2561.519221304348,72647.35548888889
1991-08-01,1991,8,,898921.2022989508,159476.3803262418,22915.05123320177,611602.0802329611,104927.69050654602,12631.497858731227,,2507.7608621486334,62279.94286133038
1991-09-01,1991,9,,909846.6881621636,161264.9840148463,24516.021174050034,617708.1982866623,106357.48710721788,12497.566547259883,,2454.627399465343,66598.51522116672
1991-10-01,1991,10,,895484.8789791232,155825.9696530651,22316.680962991082,612368.4338422377,104973.7945208294,12297.325657857278,,2348.3192177832607,68694.33385566522
1991-11-01,1991,11,,918181.2136697461,169923.59398261324,24916.424782025773,616599.4574034015,106741.73750170552,12382.419743509568,,2314.5386476217545,71115.92849763123
1991-12-01,1991,12,,924255.1679990528,164993.24325165717,26118.57547509469,626758.7331739109,106384.61849928975,13064.917847159088,,2228.3925825284086,66117.0181602746
1992-01-01,1992,1,,914333.0120293625,179421.26263651194,24776.031970730797,606052.8101565064,104082.90726561335,13421.312908463833,,2181.934782764728,79347.91166456936
1992-02-01,1992,2,,907858.7500997684,178340.84318027776,23984.70209574074,599077.5416238889,106455.66554740739,13333.628666898148,,2220.7341929166664,77255.61469152778
1992-03-01,1992,3,,901355.6874557115,162340.10036007568,25872.28997001292,604673.2739737959,108470.02081251153,12891.031288060529,,2267.315923325337,75532.51652057575
1992-04-01,1992,4,,897826.2294574252,153048.18929603804,27393.618501662357,604423.1246600942,112961.29699963058,12806.779175794238,,2278.7687399796823,79047.13199750645
1992-05-01,1992,5,,896874.8451345799,154548.26832843586,24881.00613923176,603927.766327791,113517.80667455784,12705.291370993,,2483.9820714351513,79658.36856968497
1992-06-01,1992,6,,904474.4284934587,151510.6776727013,27310.89811705362,614441.3647323106,111211.49030726,12766.330497973096,,2648.975912474664,82565.14434618574
1992-07-01,1992,7,,903154.8884213356,155108.32364038395,22939.210168212714,613730.5491562271,111376.80545651178,12832.128673264146,,2572.9820640613525,80470.71431355622
1992-08-01,1992,8,,901447.2089483072,156505.52879655076,23568.854029077178,607649.4180648434,113723.40805783581,13114.566273298144,,2513.2452921368767,76184.48710616126
1992-09-01,1992,9,,940151.5798991694,186300.7541300776,26237.84463571944,608717.8847787506,118895.09406598662,12839.357526178008,,2446.4319478245166,75676.81489727386
1992-10-01,1992,10,,960183.2214855222,208862.64528432256,22868.26467125203,602154.7958041674,126297.51572578026,12947.35047149558,,2396.381442585243,78293.7074509291
1992-11-01,1992,11,,989676.7822552741,226756.19992246665,27598.562482284535,606803.0094635322,128519.01038699063,12889.214707176345,,2332.247710421926,80601.83025730257
1992-12-01,1992,12,,991841.1478339924,217156.19121741864,24062.802672973212,622679.6128756966,127942.54106790399,12196.833721553117,,2233.291053478339,74461.26065009886
1993-01-01,1993,1,,949943.3689276492,192955.7196135797,22214.49738824577,612313.1596496883,122459.99227613535,11916.820039759574,,2160.8316199465717,82059.46320276047
1993-02-01,1993,2,,983746.8430294195,215563.5929593644,22736.192339994657,614605.9539671977,130841.10150600853,12638.90029833541,,2214.9015300427272,73388.23568354994
1993-03-01,1993,3,,979526.2690797551,210778.74018936304,22260.27178393364,620954.3771884316,125532.87991802696,12823.913661994322,,2298.547140392122,72881.61825008872
1993-04-01,1993,4,,1012649.0453558117,242663.3399283254,20942.055940072427,616845.8763063947,132197.77318101926,12936.131845831127,,2267.1855692015547,73651.20763782901
1993-05-01,1993,5,,1047510.6098638366,247161.66959318306,23037.415124669722,627127.6830502907,150183.84432869474,12711.622785758325,,2304.0378317773475,79307.76663343316
1993-06-01,1993,6,,1067865.255989457,253374.67731426813,25635.29094337551,635986.3327517132,152868.95498010016,12718.627156914426,,2537.2300170444564,81416.510406563
1993-07-01,1993,7,,1106350.1956037472,290441.9847358606,19431.107079670808,633983.7742902293,162493.32949798633,13204.940517641393,,2448.47508466118,83336.30190597092
1993-08-01,1993,8,,1092327.3762089207,288117.1916525674,20020.465195126195,630604.1674830286,153585.5518781984,13182.290846344646,,2397.5275796344645,77061.58592637075
1993-09-01,1993,9,,1079950.004916277,278190.14666225336,18841.44606550709,633871.6908051228,149046.72357736237,13476.725764754237,,2298.361910436137,77227.46526388887
1993-10-01,1993,10,,1068700.0805650107,265415.4843994222,20809.30374849111,632834.8759715465,149640.4164455509,14199.059569796511,,2229.6171320055173,88614.36706367474
1993-11-01,1993,11,,1103572.7996386213,279985.58334894135,27363.79381072474,636113.4207149682,160109.99958172665,15131.480758263042,,2154.061118350835,82048.76843557412
1993-12-01,1993,12,,1138480.674447062,306150.3883935241,19166.16444757581,652515.5216149992,160648.59999096283,16716.163702030153,,2102.455384529724,79446.50184058592
1994-01-01,1994,1,,1092316.341167529,286816.4547376612,24617.538980410452,637545.2623198356,143337.0851296218,17394.21459731174,,2030.1161506953872,82606.9706454376
1994-02-01,1994,2,,1106092.2440269585,305324.1039728298,22883.162942353345,632933.3412305019,144951.63588127334,18419.900218506275,,2156.0340425991863,73199.62318222279
1994-03-01,1994,3,,1076250.0033573601,270283.95187117625,21079.781295124216,640117.3459931974,144768.92205543348,18812.56694600304,,2175.12205594051,71445.31888313334
1994-04-01,1994,4,,1065108.1077631293,263228.20721978624,23433.743734219835,636241.3263182546,142204.82835709478,19902.525239059083,,2224.6597356505645,80503.34986921395
1994-05-01,1994,5,,1079034.6576118765,261214.8106696624,22832.860396270793,640928.8138988746,154058.17051759618,19830.434019947927,,2243.135260876869,70726.6546904502
1994-06-01,1994,6,,1115258.1098913408,281506.0010412402,23979.871281171338,654041.1101999077,155731.12524169323,32291.902869567042,,2533.4460410723273,73875.94432761369
1994-07-01,1994,7,,1119112.3819496823,276992.1349131979,27666.40503665162,654141.5868528502,160312.25514698258,32288.69096497827,,2454.8032613256437,82503.51858324974
1994-08-01,1994,8,,1114972.5159405412,284637.3524367214,20710.472405040688,644571.3512062364,165053.33989254275,32757.882087900678,,2399.2323178458723,70745.48675137019
1994-09-01,1994,9,,1107784.9365251283,278344.9699121129,21607.16456954794,652498.7339701938,155334.0680732737,32302.309107757905,,2342.6881699370756,69214.49032940056
1994-10-01,1994,10,,1099805.7654144226,274812.87984772015,22772.950988187677,646743.9079759209,155476.02660259377,32952.2828064596,,2279.974117255906,72469.03200941683
1994-11-01,1994,11,,1121025.0389992993,281490.315645019,25053.50031003629,653593.8437512784,160887.37929296555,32548.961713466935,,2208.6712188273136,72091.29520616858
1994-12-01,1994,12,,1161157.9420231937,300678.4281915025,22769.568281075535,671969.3284438835,165740.6171067324,32780.36653255337,,2087.2862121921185,68710.73891465517
1995-01-01,1995,1,,1127665.6817569886,277814.75887847395,22853.172277466278,658668.4368811961,168329.3137198521,32542.022809767594,,2022.8718302047782,73191.12701166098
1995-02-01,1995,2,,1142612.0994965632,294840.54659259267,21656.06537712276,661590.5162557012,164524.9712711467,32271.887056404663,,2072.920284287563,66215.86880676857
1995-03-01,1995,3,,1151393.453208876,297832.46479056124,22475.404843423385,664271.6289997187,166813.9566135633,31600.41446040361,,2207.674663772311,66857.7849019537
1995-04-01,1995,4,,1133457.6323452096,295697.3352053743,23264.891890155148,661460.318709173,153035.08654050704,31636.392928622838,,2236.0655581813817,69249.50445337492
1995-05-01,1995,5,,1142018.1231394485,297538.9764115907,23199.6259353717,667916.3735851318,153363.1472073541,31498.997894084732,,2283.5822463629092,70952.83577246203
1995-06-01,1995,6,,1155122.2772952404,300051.762142589,21970.80209575148,681036.7515553426,152062.96352627376,31196.744753194376,,2449.2246342836606,73224.52211895066
1995-07-01,1995,7,,1175008.4656226845,317000.7136304695,22543.514750039925,681238.0545946184,154226.18264755668,32217.69492949537,,2388.765715306611,78798.92092717982
1995-08-01,1995,8,,1144773.040617734,286945.8960030658,23144.311330267563,683240.6703194777,151442.16296492278,31904.506837872275,,2361.3561047141266,73458.09182971016
1995-09-01,1995,9,,1167217.0851503015,290600.5983911009,23109.45182134359,693344.9677026491,160162.06723520783,31711.151542750635,,2298.6080741196065,73758.35273171795
1995-10-01,1995,10,,1167805.2212315944,293766.92810999847,23321.324247664663,690407.083415453,160309.8834513933,31804.522655755227,,2233.3117795281823,73960.54899528975
1995-11-01,1995,11,,1193228.146971099,303041.70476910926,25450.06912713203,703429.482105101,161306.8909697568,32218.995166021792,,2170.911455622236,75418.20199060328
1995-12-01,1995,12,,1219133.4654618683,313525.0764731622,25461.36711026287,721330.6725516291,158816.35132221,32655.26210589485,,2110.5481765701243,71676.02262793168
1996-01-01,1996,1,,1217848.127792905,322765.8374744211,22819.45892600125,707934.4721726376,164328.3592198451,32783.41020787704,,2052.6875034809136,78672.49555025813
1996-02-01,1996,2,,1208518.7493179124,314366.6842542908,21632.504985333126,708906.9823603526,163612.57771793572,32868.490624161335,,2150.179738765798,70782.1536877828
1996-03-01,1996,3,,1214047.8479632698,312034.0919490439,20023.157218866607,719087.8041518192,162902.79464354014,32221.919638487256,,2177.2318125,70821.64779905163
1996-04-01,1996,4,,1204986.1271880025,302105.59720048704,22294.087510435995,709438.6892832406,171147.75123392083,31481.707106872294,,2324.5941314548545,71732.97152887292
1996-05-01,1996,5,,1194829.3597347096,289888.0501597982,21223.54335564628,706852.3927474965,176865.3734717686,31285.724897743028,,2309.7034594053307,71805.13512509629
1996-06-01,1996,6,,1212618.0274826526,296678.37264124904,21754.79840690054,722354.4814505012,171830.37498400157,31411.369896723212,,2572.772313338474,73819.31119818814
1996-07-01,1996,7,,1227109.784558015,311718.3641536418,21397.087105828457,714385.9130645212,179608.4202340237,32041.401146365875,,2487.551586002464,76169.63053722667
1996-08-01,1996,8,,1190488.4222729576,278622.24152979115,21445.21826282248,712927.9301308354,177493.03429618396,31858.294330581997,,2433.9243199477883,70905.84962473126
1996-09-01,1996,9,,1225521.4545235143,301820.80677473964,22085.98806943168,721081.8490780485,180532.81254319852,31988.328022633275,,2354.3606535692406,71640.71266279873
1996-10-01,1996,10,,1229656.3019962905,306163.99465289887,23030.142803503135,715708.8034547959,184753.36108509256,31864.70698210188,,2283.333417508031,73255.1431758452
1996-11-01,1996,11,,1249820.809748509,310425.1187438437,25168.176695472623,720182.7027285103,194044.80964174826,32170.84209169471,,2231.197190960538,74229.68490876415
1996-12-01,1996,12,,1242416.1686620787,294559.8513734177,24866.00481984902,735451.6986908647,187538.6118446317,31689.01949294647,,2193.2536817141986,74205.70993667073
1997-01-01,1997,1,,1238563.7207419784,290729.8529460918,23063.28588203315,717606.0577407238,207164.52417312955,32159.698352607968,,2161.5902143400244,81715.88617780566
1997-02-01,1997,2,,1236822.9312318522,280745.8782723711,24050.163803264346,718050.9386151272,213975.9486118932,32221.123042611478,,2321.479279409527,73644.64442931062
1997-03-01,1997,3,,1241170.7865759695,273622.1577410266,23118.892638593155,722279.1262619771,222150.6099343726,31948.74740749049,,2363.139002281369,76380.72723714828
1997-04-01,1997,4,,1235653.980520146,280792.14231735596,24809.55042960316,715603.5783157215,214448.7094574654,31611.62232556637,,2608.906759958948,78226.85384263341
1997-05-01,1997,5,,1247525.0912920902,290267.6430897601,24010.992337634736,719500.2445626233,213746.21322658265,33265.9012633976,,2614.547451950812,78739.94194261424
1997-06-01,1997,6,,1281037.8208684714,289196.8419801094,26522.87725542819,743654.3451387036,221663.75649423027,34145.49210670363,,2862.608789629518,80840.12364986337
1997-07-01,1997,7,,1283039.7300678515,295516.14480318996,24863.83819949993,731632.3234136992,231027.42173045164,34260.50266938173,,2750.2784467722386,90413.6988004622
1997-08-01,1997,8,,1265697.864986685,295539.4321636617,24952.856939310495,724240.2890447343,220965.28683897856,34461.855806125524,,2687.528378168376,78791.9915307785
1997-09-01,1997,9,,1281750.107826539,292569.99664245493,25728.878363025528,735014.9701177928,228436.2627032658,33842.88916167418,,2615.449548573574,76742.5662524775
