fecha,año,mes,trimestre,periodo,ipi_constantes_2025_total_industria,ipi_constantes_2025_energia,ipi_constantes_2025_bienes_equipo,ipi_constantes_2025_bienes_intermedios,ipi_constantes_2025_bienes_consumo
1982-12-01,1982,12,4,1982T4,101.50079175833334,99.56830023333335,144.73454858333332,83.34665624999998,86.46184574999998
1983-01-01,1983,1,1,1983T1,102.73666304999998,102.92365310000001,139.61319312499998,88.41641251666667,89.37982275
1983-02-01,1983,2,1,1983T1,102.27242713333331,98.80596193333335,139.02744304166666,86.18015761666669,90.77046
1983-03-01,1983,3,1,1983T1,111.38776209166664,100.02596929999999,153.66214879166668,94.82769376666666,98.27667
1983-04-01,1983,4,2,1983T2,103.81820726666665,95.6036089,136.83257641666663,90.8019790333333,97.99829399999999
1983-05-01,1983,5,2,1983T2,109.68890957499998,93.92726290000002,141.80805974999998,97.51074373333334,106.06125599999999
1983-06-01,1983,6,2,1983T2,106.90725814999999,88.28489513333334,132.58871529166666,96.01990713333335,106.339632
1983-07-01,1983,7,3,1983T3,101.65511883333329,80.05084323333332,134.92945404166665,83.64527948333335,95.35745024999996
1983-08-01,1983,8,3,1983T3,61.33309274166666,77.15448986666667,32.19590033333333,59.490991083333334,73.25638424999998
1983-09-01,1983,9,3,1983T3,107.83447529166662,81.57551983333333,146.197793,85.43359953333334,105.08818274999999
1983-10-01,1983,10,4,1983T4,106.75293107499999,85.23554193333334,142.97842912499996,90.5033558,102.86366024999998
1983-11-01,1983,11,4,1983T4,109.2246736583333,91.94491723333331,145.1744265416667,93.33685716666668,101.47426574999999
1983-12-01,1983,12,4,1983T4,106.44427692499998,108.26002119999998,131.27134299999997,92.44212725000001,95.77501424999996
1984-01-01,1984,1,1,1984T1,106.28994984999997,112.68105116666668,128.19785124999999,94.67838215,96.74808749999997
1984-02-01,1984,2,1,1984T1,107.21591229999996,107.80235213333334,132.44171237499998,95.57311206666668,97.72116074999997
1984-03-01,1984,3,1,1984T1,110.46054494999997,111.76704346666665,130.24684575,98.70409688333335,103.83673350000001
1984-04-01,1984,4,2,1984T2,100.41924754166665,93.46959383333332,117.95400954166666,93.03823393333334,96.4697115
1984-05-01,1984,5,2,1984T2,110.30621787500002,93.16492459999999,133.61321254166666,98.1079902,109.535985
1984-06-01,1984,6,2,1984T2,105.20840563333331,86.60721869999998,116.92951229166668,96.16921875,107.45065049999997
1984-07-01,1984,7,3,1984T3,105.51705978333334,83.86386516666666,134.34483474999996,86.62695268333336,102.16896299999999
1984-08-01,1984,8,3,1984T3,65.50368784166668,83.40619609999999,34.24489483333332,60.83251606666667,82.70874074999998
1984-09-01,1984,9,3,1984T3,104.89975148333333,81.72851966666666,120.88049837499999,86.030846,107.5898385
1984-10-01,1984,10,4,1984T4,112.62363338333333,88.28489513333332,142.6855540833333,96.76532543333333,111.62131949999994
1984-11-01,1984,11,4,1984T4,110.92478086666665,92.55425569999997,151.32027925,92.14350401666667,105.08818275
1984-12-01,1984,12,4,1984T4,101.5007917583333,104.90466833333332,122.34374279166664,87.37237098333335,93.96805574999999
1985-01-01,1985,1,1,1985T1,108.91601950833332,126.86214006666667,124.68561233333334,92.88892231666668,103.00284824999999
1985-02-01,1985,2,1,1985T1,103.97253434166666,103.8376608,122.92949287499998,91.69670894999997,100.2228165
1985-03-01,1985,3,1,1985T1,109.53332780833333,113.29172006666666,124.24686516666665,97.06394866666666,107.31270525
1985-04-01,1985,4,2,1985T2,104.28118849166667,96.82361626666666,121.17337341666666,94.82769376666667,103.83673350000002
1985-05-01,1985,5,2,1985T2,111.38776209166666,98.34829286666667,130.8325958333333,99.44951518333335,112.87276874999998
1985-06-01,1985,6,2,1985T2,102.89099012499999,90.72490986666665,112.9785262083333,94.52907053333334,107.17351724999997
1985-07-01,1985,7,3,1985T3,109.99756372499998,93.16492459999998,135.95395129166664,92.14350401666667,107.31270525000001
1985-08-01,1985,8,3,1985T3,64.42214362499999,88.43789496666666,28.536658499999994,61.28045091666667,81.17891549999999
1985-09-01,1985,9,3,1985T3,108.45303828333333,88.28489513333332,129.95397070833332,90.80197903333334,107.8682145
1985-10-01,1985,10,4,1985T4,121.58464126666667,93.77426306666665,152.0519014583333,100.64172855000002,115.2352365
1985-11-01,1985,11,4,1985T4,114.16815882499999,105.66833706666667,139.4661902083333,94.67838215000003,101.89058699999998
1985-12-01,1985,12,4,1985T4,105.98004100833333,116.34107326666665,119.710129,90.05656073333336,92.8557945
1986-01-01,1986,1,1,1986T1,108.60736535833333,122.43977966666665,126.7346068333333,95.42380045,98.97136724999996
1986-02-01,1986,2,1,1986T1,108.14312944166666,112.98705083333331,124.09986224999999,96.16921874999998,100.77832575000001
1986-03-01,1986,3,1,1986T1,107.68014821666667,113.59638929999998,119.27138183333331,97.95867858333331,101.19588975
1986-04-01,1986,4,2,1986T2,116.1769201833333,106.88701400000001,133.75908466666664,103.62454153333334,113.428278
1986-05-01,1986,5,2,1986T2,112.16065215833332,98.80596193333334,126.88047895833331,102.58049999999999,111.20375549999997
1986-06-01,1986,6,2,1986T2,113.70517759999998,99.87296946666666,130.8325958333333,102.28187676666668,111.62131949999998
1986-07-01,1986,7,3,1986T3,115.09537596666667,94.23193213333333,143.56417920833334,95.72242368333335,107.17351724999999
1986-08-01,1986,8,3,1986T3,61.95040104166665,91.79191739999999,19.903064124999993,58.74557278333334,79.51114499999998
1986-09-01,1986,9,3,1986T3,113.24219637499999,93.316594,137.2713235833333,92.88892231666668,107.86821449999998
1986-10-01,1986,10,4,1986T4,123.28349378333331,97.12828549999996,148.53966254166664,104.96606651666669,120.93448799999997
1986-11-01,1986,11,4,1986T4,116.63990140833332,106.27767553333335,134.92945404166665,101.38828663333335,110.92662225
1986-12-01,1986,12,4,1986T4,108.14312944166664,110.70003593333334,121.61212058333334,94.97700538333333,100.91751374999998
1987-01-01,1987,1,1,1987T1,107.68014821666667,126.55747083333334,116.19789008333332,93.63434061666668,101.47426575
1987-02-01,1987,2,1,1987T1,112.93228753333334,113.44471990000001,129.8080985833333,97.95867858333334,106.75595324999998
1987-03-01,1987,3,1,1987T1,118.80298984166666,113.13872023333332,131.12434008333332,106.15941966666665,116.903007
1987-04-01,1987,4,2,1987T2,112.31497923333333,98.50129270000001,125.85598170833333,103.02729506666667,112.87276875
1987-05-01,1987,5,2,1987T2,118.34000861666662,100.33063853333334,135.07645695833332,106.60621473333333,119.26671749999998
1987-06-01,1987,6,2,1987T2,119.57587990833333,100.63530776666668,140.92943462499997,106.15941966666665,118.43283225
1987-07-01,1987,7,3,1987T3,126.52812643333334,96.3659472,147.22229025,106.45690311666665,126.77292750000001
1987-08-01,1987,8,3,1987T3,65.19503369166665,92.09658663333333,23.415303041666665,61.13113930000001,85.76590575
1987-09-01,1987,9,3,1987T3,120.81175119999999,93.9272629,146.63767095833333,98.8534085,118.57202025
1987-10-01,1987,10,4,1987T4,125.44658221666667,104.75299893333333,153.07639870833327,107.65025626666666,122.88063449999997
1987-11-01,1987,11,4,1987T4,124.210710925,111.46237423333334,152.05190145833333,106.01010805000004,117.45975899999999
1987-12-01,1987,12,4,1987T4,113.24219637499998,118.17041910000002,141.80805975,96.31853036666668,100.22281650000001
1988-01-01,1988,1,1,1988T1,110.92478086666667,122.13511043333332,122.92949287500001,96.76532543333332,102.308151
1988-02-01,1988,2,1,1988T1,118.64866276666663,112.22471253333333,140.929434625,101.38828663333335,112.59439275
1988-03-01,1988,3,1,1988T1,127.1454347333333,114.66339683333334,150.58865704166664,109.88651116666668,121.49123999999999
1988-04-01,1988,4,2,1988T2,116.795483175,103.53299156666667,138.734568,103.02729506666665,111.06581025
1988-05-01,1988,5,2,1988T2,124.36503800000001,100.48363836666665,153.51514587499997,109.88651116666668,117.59894700000002
1988-06-01,1988,6,2,1988T2,123.28349378333333,97.12828549999998,152.3447765,109.43857631666667,118.01526825000002
1988-07-01,1988,7,3,1988T3,122.35627664166667,97.8906238,149.56415979166658,102.43118838333334,115.51361249999998
